"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","IdStavVCrz",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: podstavec pre banky s guľatým dnom; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál korok, Objem 250 – 500 ml, Rozmery priemer: 110 mm","Technické vlastnosti: Podstavec korkový pre banky s guľatým dnom, priemer 110 mm, pre banku s objemom 250 - 500 ml, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: podstavec pre banky s guľatým dnom; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál korok, Objem 500 – 1000 ml, Rozmery priemer: 140 mm","Technické vlastnosti: Podstavec korkový pre banky s guľatým dnom, priemer 140 mm, pre banku s objemom 500 - 1000 mlpodstavec, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: zátka silikónová, kónická; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál silikónová guma, Rozmery horný priemer: 32 mm, dolný priemer: 26 mm","Technické vlastnosti: Zátka silikónová, kónická, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 50","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: PP odmerka na meranie objemu kvapalín, - s uchom; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál polypropylén, Objem 500 ml","Technické vlastnosti: Odmerka, PP, objem 500 ml (s uchom), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: membránový filter; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál nitrát celulózy, Rozmery priemer: 47 mmveľkosť pórov: 0,2 μm","Technické vlastnosti: Nitrát celulózy (NC) membránové filtre, priemer: 47 mm, veľkosť pórov: 0,2 μm, Jednotka: balenie, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","potrebné na výkon akreditovaných rozborov PHM na Úseku kontroly kvality.","Technické vlastnosti: Popis, Hodnota / charakteristika: PP GL 45 modrý uzáver, vylievací krúžok z polypropylénu (PP), číra; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál borosilikátové sklo, Objem 500 ml","Technické vlastnosti: Reagenčná fľaša s GL uzáverom, objem 500 ml, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 50","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","-potrebné na výkon akreditovaných rozborov PHM na Úseku kontroly kvality.","Technické vlastnosti: Popis, Hodnota / charakteristika: PP GL 45 modrý uzáver, vylievací krúžok z polypropylénu (PP), číra; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál borosilikátové sklo, Objem 1000 ml","Technické vlastnosti: Reagenčná fľaša s GL uzáverom, objem 1000 ml, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 10","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","potrebné na výkon akreditovaných rozborov PHM na Úseku kontroly kvality.","Technické vlastnosti: Popis, Hodnota / charakteristika: s výlevkou; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál borosilikátové sklo, Objem 300 ml, Trieda presnosti -, Presnosť -, Delenie -, Výška 55 mm, Priemer 95 mm","Technické vlastnosti: Miska kryštalizačná s výlevkou, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: jednorazové plastové, graduované, nesterilné, priehľadné; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál plast, Objem 1 ml, Rozmery dĺžka: 150 mm","Technické vlastnosti: Pasteurove jednorazové plastové pipety 1 ml, Jednotka: balenie, Minimum: , Maximum: , Presná hodnota: 2","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
"Z20237321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/342276","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","7/14/2023 3:35:11 PM","8/1/2023 9:48:00 AM","Laboratórne diagnostické pomôcky a materiál  ","","","Tovar","","Spotrebný (drobný) laboratórny materiál je potrebný na výkon akreditovaných skúšok a rozborov PHM v akreditovanom laboratóriu na Úseku kontroly kvality. Tieto akreditované skúšky sú kontrolované Slovenskou národnou akreditačnou službou (SNAS).","Technické vlastnosti: Popis, Hodnota / charakteristika: plastové, farba biela (bledá), nesterilné; Technické vlastnosti: Technické parametre, Hodnota / charakteristika: Materiál plast, Objem 0,5 – 5 ml","Technické vlastnosti: Pipetovacie špičky biele (bledé) na automatickú pipetu, nesterilné, objem 0,5 – 5 ml, Jednotka: balenie, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","8/4/2023 7:00:00 AM","9/22/2023 1:00:00 PM","","súbor jednotiek","1.0000","3694.000","Kúpna zmluva","False","Cena s DPH","8/1/2023 9:00:00 AM","297","3693.600","2000.000","20.000","2400.000","1293.600","5","26","8/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ab339ec-1447-44db-becb-877d9343eb40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cbb32c7-34ea-4f8e-96b4-3110e790803d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c7f3dae0-8dda-4e76-971f-6cd937fb47dc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dbadd7e0-587e-4212-b28e-8bd33e122d55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2774b92c-4347-4d9a-a025-9c80091e76a1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4e7d9cdf-9ddb-47a7-8840-cc64283c1f49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=718da78d-ee08-4a2c-8a96-b85b9efb7a8d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=29c86094-0ced-4196-bddb-251fa739eab1","35693487","Slovenská republika","","","Bratislava","831 06","Púchovská 12","","","","","",
