"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201836387","Z201836387_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Lambda Life a.s.","35848189","Slovenská republika","Bratislava","85101","Levočská 3","Kúpna zmluva","Reagencie a spotrebný materiál pre molekulárno-biologické laboratórium","24960000-1 Rôzne chemické výrobky;33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Divízia molekulová medicína, Martinské centrum pre biomedicínu, Jesseniova lekárska fakulta UK v Martine, Malá Hora 4C, 03601 Martin","6.9.2018 10:00:00","28.9.2018 14:00:00","","Kompletný predmet zákazky","1,0000","3698,300","","","0,000","4.9.2018 9:38:00",
"Z201836389","Z201836389_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","ELISA kity pre druhovo špecifickú detekciu surfaktantového proteínu B (SP-B) a fosfatidylcholínu = špecifikácia človek","24300000-7 Základné anorganické a organické chemikálie;24950000-8 Špecializované chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Biomedicínske centrum Martin, Ústav fyziológie JLF UK, Malá Hora 11161/4C,  036 01 Martin","6.9.2018 10:00:00","28.9.2018 14:00:00","","Kompletný predmet zákazky","1,0000","1190,000","","","60,560","4.9.2018 9:38:00",
"Z201836624","Z201836624_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","Formaldehyd 4% pufrovaný pre histológiu","24300000-7 Základné anorganické a organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Biomedicínske centrum Martin, Ústav fyziológie, 2.poschodie, Malá Hora 11161/4C, 036 01 Martin","10.9.2018 10:00:00","5.10.2018 14:00:00","","Kompletný predmet zákazky","1,0000","190,000","20,000","228,000","185,000","5.9.2018 9:53:59",
"Z201836741","Z201836741_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Silný profesionálny benzínový krovinorez so žacou hlavou","16160000-4 Rôzne záhradnícke potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Žilinský","Martin","Martin","Kollárova ul. 94","11.9.2018 10:00:00","2.11.2018 10:00:00","","ks","14,0000","7980,000","20,000","9576,000","1120,000","6.9.2018 9:51:59",
"Z201836636","Z201836636_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Roztoky pre pH meter HI 2210","24300000-7 Základné anorganické a organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Biomedicínske centrum Martin, Ústav fyziológie, 2.poschodie, Malá Hora 11161/4C, 036 01 Martin","10.9.2018 10:00:00","5.10.2018 14:00:00","","Kompletný predmet zákazky","1,0000","67,900","","","0,100","5.9.2018 9:37:59",
"Z201836794","Z201836794_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","BEPOL, s.r.o.","46968318","Slovenská republika","Nový Život","93038","Vojtechovce 627","Kúpna zmluva","Kovové tyče","44331000-9 Tyče;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Zásobovacia základňa II., Československej armády 3, 036 01 Martin","26.9.2018 14:50:00","28.9.2018 14:50:00","","podľa špecifikácie","1,0000","12481,000","","12481,000","1038,990","6.9.2018 8:35:59",
"Z201837081","Z201837081_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","ANTOMY 1","33651520-9 Imunoglobulíny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Ústav anatómie, JLF UK Martin, Malá Hora 4, 036 01 Martin","11.9.2018 9:00:00","13.9.2018 14:00:00","","Kompletný predmet zákazky","1,0000","900,000","","","0,000","6.9.2018 14:34:00",
"Z201837086","Z201837086_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Lambda Life a.s.","35848189","Slovenská republika","Bratislava","85101","Levočská 3","Kúpna zmluva","Analytická váha a spotrebný laboratórny materiál ","38311100-9 Elektronické analytické váhy;38412000-6 Teplomery;38437100-8 Pipety;38437110-1 Pipetové hroty;38932000-7 Vlhkomery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Ústav farmakológie, Malá Hora 4C,  BIOMED, 036 01  Martin, 3, poschodie","13.9.2018 9:00:00","28.9.2018 14:00:00","","Kompletný predmet zákazky","1,0000","5845,810","","","0,000","6.9.2018 14:44:00",
"Z201837037","Z201837037_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Stolový skener ","38520000-6 Skenery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3,  036 01 Martin","","","20.9.2018 14:00:00","podľa špecifikácie","1,0000","396,890","20,000","476,270","23,700","6.9.2018 12:44:00",
"Z201836164","Z201836164_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Williman, s. r. o.","46018816","Slovenská republika","Považská Bystrica","01701","SNP 1426/5","Zmluva o dielo","Trenčín - výmena okien ","45421132-8 Montáž okien;60000000-8 Dopravné služby (bez prepravy odpadu)","Stavebná práca;Služba;Tovar","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Železničná 3","10.9.2018 7:00:00","9.11.2018 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","12491,600","20,000","14989,920","0,070","3.9.2018 10:03:05",
"Z201836593","Z201836593_Z","Fakultná nemocnica Trenčín","00610470","Slovenská republika","Trenčín","91171","Legionárska 28","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Papierové uteráky skladané ZZ zelené","33763000-6 Papierové uteráky na ruky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 28","13.9.2018 0:00:00","13.9.2018 0:00:00","","krabica","200,0000","1416,000","20,000","1699,200","634,000","4.9.2018 13:59:58",
"Z201836738","Z201836738_Z","Trenčianska univerzita Alexandra Dubčeka v Trenčíne","31118259","Slovenská republika","Trenčín","91150","Študentská 2","Andrej Holka","47711876","Slovenská republika","Trnava","91701","Jaderná 6964/5","Kúpna zmluva","IKT technika ","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30121100-4 Fotokopírovacie stroje;30200000-1 Počítačové zariadenia a spotrebný materiál;30213000-5 Osobné počítače;30213100-6 Prenosné počítače;30213200-7 Tabletový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Študentská 2","","","28.9.2018 11:30:00","súbor","1,0000","13400,000","20,000","16080,000","0,000","6.9.2018 9:53:59",
"Z201837008","Z201837008_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ján Dufala","17560489","Slovenská republika","Trenčín","91101","Pod Sokolice 28","Kúpna zmluva","Galantérny materiál - látka pre generálov","19210000-1 Tkaniny;19240000-0 Špeciálne tkaniny;39560000-5 Rôzne textilné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 5","17.9.2018 7:00:00","25.10.2018 13:00:00","","bm","300,0000","3730,000","20,000","4476,000","904,800","6.9.2018 14:38:00",
"Z201837052","Z201837052_Z","Trenčianska univerzita Alexandra Dubčeka v Trenčíne","31118259","Slovenská republika","Trenčín","91150","Študentská 2","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","IKT príslušenstvo ","30236000-2 Rôzne počítačové vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Študentská 2","","","28.9.2018 11:54:00","súbor","1,0000","790,830","20,000","949,000","183,990","7.9.2018 12:37:59",
"Z201836591","Z201836591_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","G & H, s.r.o. ","36274381","Slovenská republika","Senica","90501","nám. Oslobodenia 4/18","Zmluva o poskytovaní služieb","Grafická úprava brožúry","60000000-8 Dopravné služby (bez prepravy odpadu);79820000-8 Služby súvisiace s tlačou","Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 2","10.9.2018 8:00:00","14.9.2018 14:00:00","","celok","1,0000","933,330","20,000","1120,000","1220,000","6.9.2018 12:05:59",
"Z201836587","Z201836587_Z","Trnavská univerzita so sídlom v Trnave","31825249","Slovenská republika","Trnava","91843","Hornopotočná 23","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika","Bratislava","82109","Plynárenská 6","Kúpna zmluva","Objednávka propagačných materiálov 3","39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu);22462000-6 Propagačný materiál","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Hornopotočná 23","","","13.9.2018 10:00:00","kompletná objednávka","1,0000","2430,000","20,000","2916,000","70,000","4.9.2018 10:52:00",
"Z201836720","Z201836720_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","Povex s.r.o.","44416326","Slovenská republika","Bratislava","82101","Nevädzová 17211/6F","Kúpna zmluva","Didaktické pomôcky 2018 pre materské školy","37461000-7 Stolné hry a vybavenie;37520000-9 Hračky;39162100-6 Vybavenie na vyučovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 3","14.9.2018 8:00:00","19.9.2018 14:00:00","","celok","1,0000","","","10800,000","0,000","7.9.2018 10:37:59",
"Z201836575","Z201836575_Z","Trnavská univerzita so sídlom v Trnave","31825249","Slovenská republika","Trnava","91843","Hornopotočná 23","TATRACHEMA VD","31434193","Slovenská republika","Trnava","91702","Bulharská 40","Kúpna zmluva","Čistiace potreby 4/2018","39831000-6 Pracie prostriedky;39831600-2 Čistiace prostriedky na toalety;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Rybníkova 13/A","","","14.9.2018 9:00:00","kompletná objednávka","1,0000","280,000","20,000","336,000","420,000","4.9.2018 9:44:00",
"Z201836367","Z201836367_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika","Brzotín, časť Bak","04951","Krátka 574","Kúpna zmluva","70 - 100 ks smetných nádob 240l","34928480-6 Kontajnery a nádoby na odpad a odpadky;44613800-8 Kontajnery na odpadový materiál","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 3","","","10.9.2018 10:00:00","celok","1,0000","","","2380,000","230,300","5.9.2018 11:06:00",
"Z201836365","Z201836365_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","RVZ INVEST s.r.o.","45428573","Slovenská republika","Mlynica","05991","Mlynica 115","Zmluva o dielo","Betónové oplotenie a kovová brána","34928200-0 Ploty;60000000-8 Dopravné služby (bez prepravy odpadu);45342000-6 Montáž oplotenia","Tovar;Stavebná práca;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Seredská ulica, Trnava - Modranka","17.9.2018 8:00:00","1.10.2018 16:00:00","","celok","1,0000","5788,000","20,000","6945,600","0,000","5.9.2018 12:38:00",
"Z201836202","Z201836202_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","CSAKOM, spol. s r.o.","31107818","Slovenská republika","Bátorove Kosihy","94634","Mikulášov sad 241","Kúpna zmluva","Náhradné diely na MULTICAR M25","34330000-9 Náhradné diely pre vozidlá na prepravu tovaru, pre dodávky a osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bulharská 39","6.9.2018 8:00:00","12.9.2018 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","608,330","20,000","730,000","179,600","3.9.2018 14:02:00",
"Z201836614","Z201836614_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","DKL-Trans. s.r.o.","46344586","Slovenská republika","Rabča","02944","Ferletova 1111/2","Kúpna zmluva","Uhlie čierne - EKOHRÁŠOK balený","09111210-5 Čierne uhlie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Tvrdošín","Vitanová","Oravice 103","10.9.2018 12:51:00","14.9.2018 12:51:00","","tona","10,0000","1766,200","20,000","2119,440","483,800","6.9.2018 13:27:59",
"Z201823780","Z201823780_Z","TATRAPRIM s.r.o.","36492531","Slovenská republika","Vrbov","05972","344","GASTMA, s.r.o.","36171522","Slovenská republika","Košice","04023","Dénešova 10","Kúpna zmluva","Technologické zariadenie na výrobu knedličkov vrátane príslušenstva ","42215200-8 Zariadenia na spracovanie potravín;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Vrbov","","22.10.2018 9:00:00","22.3.2019 9:00:00","","kmpl","1,0000","42220,000","20,000","50664,000","6150,000","5.9.2018 10:38:00",
"Z201824109","Z201824109_Z","TATRAPRIM s.r.o.","36492531","Slovenská republika","Vrbov","05972","344","PekaStroj s.r.o.","36554219","Slovenská republika","Nitra","94901","Priemyselná 4","Kúpna zmluva","Univerzálny robot","42997300-4 Priemyselné roboty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Vrbov","","22.10.2018 9:00:00","22.3.2019 9:00:00","","kmpl","1,0000","6900,000","20,000","8280,000","806,670","5.9.2018 12:37:59",
"Z201834569","Z201834569_Z","Horská záchranná služba","37879693","Slovenská republika","Vysoké Tatry","06201","Horný Smokovec 52","EKOAUTO s.r.o. Bardejov","36444481","Slovenská republika","Bardejov","08501","Štefánikova 90","Rámcová dohoda","Osobné motorové vozidlo","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Horný Smokovec, 52","","","","ks","5,0000","72397,000","20,000","86876,400","3,600","3.9.2018 10:23:59",
"Z201836992","Z201836992_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","PC ALL IN ONE","30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","17.9.2018 8:38:00","ks","1,0000","1256,670","20,000","1508,000","43,000","7.9.2018 11:37:59",
"Z201837007","Z201837007_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","LK Consult, s. r. o.","50246445","Slovenská republika","Bratislava - mestská časť Staré Mesto","81106","Tolstého 5","Kúpna zmluva","Kancelárske kreslo","33193120-6 Kreslá na kolieskach;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","17.9.2018 9:12:00","ks","10,0000","839,200","20,000","1007,040","0,060","7.9.2018 9:50:00",
"Z201837000","Z201837000_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Lieky ATC skupiny L04 - Imunosupresíva","33652300-8 Imunosupresívne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie Ludvika Svobodu 4","","","","podľa rozpisu položiek","1,0000","4117,000","10,000","4528,700","301,300","6.9.2018 10:19:59",
"Z201836774","Z201836774_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Tonerové náplne originál","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","13.9.2018 10:11:00","ks","2,0000","112,920","20,000","135,510","0,010","6.9.2018 10:49:59",
"Z201836775","Z201836775_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Tonerová náplň originál Q2612A","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","13.9.2018 10:15:00","ks","1,0000","79,990","20,000","95,990","16,990","6.9.2018 11:07:59",
"Z201835295","Z201835295_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","Trend Hygiena, s.r.o.","44783892","Slovenská republika","Ohrady","93012","Višňová ulica 463/23 ","Rámcová dohoda","Dodávka papierových hygienických potrieb vrátane súvisiacich služieb","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","","","","súbor","1,0000","35900,000","20,000","43080,000","15196,190","6.9.2018 11:59:58",
"Z201836099","Z201836099_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","FCC Slovensko, s.r.o.","31318762","Slovenská republika","Zohor","90051","Bratislavská 18","Zmluva o poskytovaní služieb","Odber, preprava a zneškodňovanie nebezpečného odpadu zo zdravotnej starostlivosti, číslo podskupiny a druhu odpadu 180103, 180108","90520000-8 Služby súvisiace s rádioaktívnym, toxickým, zdravotníckym a nebezpečným odpadom","Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","10.9.2018 0:00:00","10.12.2018 0:00:00","","súbor","1,0000","57999,500","20,000","69599,400","8295,500","5.9.2018 10:38:00",
"Z201836159","Z201836159_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","NABIMEX, s.r.o.","36022331","Slovenská republika","Zvolen","960 01","Borovianska 2488/37","Kúpna zmluva","Kancelárske stoličky","39112000-0 Stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","10.9.2018 10:18:00","30.9.2018 10:21:00","","ks","72,0000","4999,000","20,000","5998,800","3201,000","6.9.2018 12:07:59",
"Z201836163","Z201836163_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","ABAmet, s.r.o.","47966947","Slovenská republika","Galanta","92401","Mierové nám. 4","Kúpna zmluva","Šatníková skriňa kovová  vrátane súvisiacich služieb","39122000-3 Skrine a knižnice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","10.9.2018 10:30:00","30.9.2018 10:30:00","","ks","112,0000","4500,000","20,000","5400,000","3390,000","6.9.2018 12:02:00",
"Z201836114","Z201836114_Z","Národná transfúzna služba SR","30853915","Slovenská republika","Bratislava","83101","Ďumbierska 3/L","NABIMEX, s.r.o.","36022331","Slovenská republika","Zvolen","960 01","Borovianska 2488/37","Kúpna zmluva","Šatňové skrinky pozdĺžne delené pre zamestnancov","39122000-3 Skrine a knižnice;39143121-0 Šatníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 1","7.9.2018 8:00:00","5.10.2018 15:00:00","","súbor","1,0000","2245,830","20,000","2695,000","2965,400","3.9.2018 12:52:00",
"Z201837035","Z201837035_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Tonerové náplne originál","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","17.9.2018 11:01:00","ks","2,0000","95,820","20,000","114,990","17,010","7.9.2018 11:40:00",
"Z201837029","Z201837029_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","Messer Medical Home Care Slovakia, s. r. o. ","46378979","Slovenská republika","Nové Mesto nad Váhom","91501","Piešťanská 12","Kúpna zmluva","SpO2 prstový senzor TruSignal, 3-zvodová súprava Multi-Link, klieštiky","33100000-1 Zdravotnícke vybavenie;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","17.9.2018 10:50:00","podľa rozpisu položiek","1,0000","1204,380","20,000","1445,260","0,000","6.9.2018 11:27:59",
"Z201836779","Z201836779_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Tonerové náplne originál","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 10","","","13.9.2018 10:20:00","ks","26,0000","1553,320","20,000","1863,990","686,010","6.9.2018 12:15:59",
"Z201836353","Z201836353_Z","ŠTÁTNA VEDECKÁ KNIŽNICA V BANSKEJ BYSTRICI","35987006","Slovenská republika","Banská Bystrica","97558","Lazovná 9","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Kúpna zmluva","čistiace výrobky","39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Lazovná 9","12.9.2018 11:03:00","","","ks","525,0000","374,170","20,000","449,000","479,000","7.9.2018 10:57:59",
"Z201836384","Z201836384_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","DATAMEDICAL s. r. o.","44620896","Slovenská republika","Bratislava","84106","Hargašova 12","Kúpna zmluva","HW vybavenie pre systém PACS vrátane súvisiacich služieb","30214000-2 Pracovné stanice;30231000-7 Počítačové monitory a konzoly;30233141-1 Nadbytočné pole nezávislých diskov (RAID);48822000-6 Počítačové servery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","1.10.2018 0:00:00","20.11.2018 0:00:00","","súbor","1,0000","178300,000","20,000","213960,000","135,000","7.9.2018 10:37:59",
"Z201836598","Z201836598_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","AGROFERT, a. s., organizačná zložka Agrochémia ","36862126","Slovenská republika","Bratislava","83605","Nobelova 34","Kúpna zmluva","Repelenty, značkovacie farbivo a feromónové prípravky","24000000-4 Chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Brezno","Beňuš","Beňuš 455","10.9.2018 11:04:00","14.9.2018 11:04:00","","kg","4155,0000","18288,000","20,000","21945,600","0,000","4.9.2018 12:07:59",
"Z201836066","Z201836066_Z","Národná zoologická záhrada Bojnice","00358011","Slovenská republika","Bojnice","97201","Zámok a okolie 6","AUTOPOLIS, s.r.o.","35728311","Slovenská republika","Bratislava","85104","Panónska cesta 32","Kúpna zmluva","Vozidlo na transport jedincov (L489)","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Bojnice","Zámok a okolie 6","4.9.2018 8:30:00","30.4.2019 15:00:00","","ks","1,0000","29991,670","20,000","35990,000","850,000","3.9.2018 8:37:59",
