"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201725937","Z201725937_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Svalové relaxanciá - Rokurónium","33632200-1 Svalové relaxanciá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","liekovka","1400,0000","2872,800","10,000","3160,080","0,000","5.6.2017 8:58:00",
"Z201725945","Z201725945_Z","Psychiatrická nemocnica Philippa Pinela Pezinok","30801397","Slovenská republika","Pezinok","90218","Malacká cesta 63","Majster mäsiar, s.r.o. ","46658181","Slovenská republika","Hlohovec ","92001","Svätopeterská 66","Kúpna zmluva","Mäso a mäsové výrobky v.02","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;15111100-0 Hovädzie mäso;15113000-3 Bravčové mäso;15130000-8 Mäsové výrobky;15131200-7 Sušené, nasolené, údené alebo korenené mäso;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Pezinok","Pezinok","Malacká cesta č. 63","1.7.2017 8:31:00","30.9.2017 8:32:00","","kg","2329,0000","7875,000","0,000","7875,000","124,850","15.6.2017 9:12:00",
"Z201725950","Z201725950_Z","Psychiatrická nemocnica Philippa Pinela Pezinok","30801397","Slovenská republika","Pezinok","90218","Malacká cesta 63","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Kúpna zmluva","Slepačie vajcia v škrupine - v.01","03142500-3 Vajcia","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Pezinok","Pezinok","Malacká cesta č. 63","1.7.2017 8:42:00","31.12.2017 8:42:00","","ks","21600,0000","1619,900","20,000","1943,880","0,120","15.6.2017 9:22:00",
"Z201725949","Z201725949_Z","Slovenská technická univerzita v Bratislave","00397687","Slovenská republika","Bratislava","81243","Vazovova 5","HUDOBNÝ NÁSTROJ s.r.o.","46456554","Slovenská republika","Piešťany","92101","Teplická 27/104 ","Kúpna zmluva","mikrofónový set","32322000-6 Mutimediálne zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu);60161000-4 Doprava balíkov","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Ilkovičova 3","8.6.2017 9:00:00","14.6.2017 15:00:00","","ks","1,0000","260,000","20,000","312,000","35,000","5.6.2017 12:52:00",
"Z201725951","Z201725951_Z","Centrum biológie rastlín a biodiverzity Slovenskej akadémie vied","00679089","Slovenská republika","Bratislava","84523","Dúbravská cesta 9","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Spotrebný plastový materiál","38437000-7 Laboratórne pipety a príslušenstvo","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","12.6.2017 8:44:00","30.6.2017 8:44:00","","sada","1,0000","166,660","20,000","199,990","0,000","5.6.2017 9:22:00",
"Z201725944","Z201725944_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Meteostanica","38127000-1 Meteorologické stanice","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Nábrežie mládeže 91","9.6.2017 8:00:00","21.7.2017 15:00:00","","ks","1,0000","532,500","20,000","639,000","16,000","5.6.2017 9:48:00",
"Z201725955","Z201725955_Z","Slovenská technická univerzita v Bratislave","00397687","Slovenská republika","Bratislava","81243","Vazovova 5","Ing. Dalibor Hladík - ALPHA TECH","32191391","Slovenská republika","Bratislava","85101","Kopčianska 14","Kúpna zmluva","digitálna kamera","32322000-6 Mutimediálne zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu);60161000-4 Doprava balíkov","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Ilkovičova 3","8.6.2017 9:00:00","14.6.2017 15:00:00","","ks","1,0000","248,000","20,000","297,600","0,000","5.6.2017 12:38:00",
"Z201725956","Z201725956_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Ladislav Kende - GASTEST-KONŠTRUKTA","10688323","Slovenská republika","Košice","04001","Drevný trh 3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Bratislavský","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","1620,000","0,000","1620,000","1658,000","7.6.2017 9:03:04",
"Z201725962","Z201725962_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Svalové relaxanciá ","33632200-1 Svalové relaxanciá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","2954,190","10,000","3249,610","12,410","5.6.2017 9:44:00",
"Z201725724","Z201725724_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","BEGA, s.r.o.","36547654","Slovenská republika","Lehota","95136","Hlavná 5","Kúpna zmluva","Kuchynská linka a celoplošný drez","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 7","12.6.2017 7:00:00","30.6.2017 15:00:00","","celok - všetky časti predmetu","1,0000","960,000","20,000","1152,000","0,000","5.6.2017 9:38:00",
"Z201725964","Z201725964_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","Equistyle, s.r.o. ","45676445","Slovenská republika","Rovinka","90041","Hlavná 239","Zmluva o dielo","Jazdecké topánky","18815100-6 Vysoké topánky po členky;18815200-7 Vysoké topánky po lýtka;18815300-8 Vysoké topánky po kolená;18910000-1 Jazdecké postroje;18911000-8 Jazdecké sedlá;37529200-4 Jazdecké hračky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","","","9.6.2017 10:00:00","párov","18,0000","449,000","20,000","538,800","0,000","6.6.2017 10:38:01",
"Z201725967","Z201725967_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","2081,000","","2081,000","2080,990","7.6.2017 9:03:04",
"Z201725971","Z201725971_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","Equistyle, s.r.o. ","45676445","Slovenská republika","Rovinka","90041","Hlavná 239","Kúpna zmluva","Jazdecké minichapsy","03322300-5 Kone;18910000-1 Jazdecké postroje;18911000-8 Jazdecké sedlá;37529200-4 Jazdecké hračky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","","","9.6.2017 10:00:00","párov","18,0000","809,000","20,000","970,800","0,000","6.6.2017 10:38:01",
"Z201725948","Z201725948_Z","Spojená škola internátna, Duchnovičova 479, Medzilaborce","50617265","Slovenská republika","Medzilaborce","06801","Duchnovičová 479","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika","Bratislava","82511","Mlynské nivy   44/a","Kúpna zmluva","Združená dodávka elektriny","09310000-5 Elektrická energia","Tovar","","Slovenská republika","Prešovský","Medzilaborce","Medzilaborce","Duchnovičova 479","1.7.2017 0:00:00","1.7.2019 0:00:00","","kWh","67360,0000","10449,200","20,000","12539,040","0,000","5.6.2017 9:08:00",
"Z201725974","Z201725974_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Nitriansky","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","904,000","","904,000","904,000","7.6.2017 9:03:04",
"Z201725976","Z201725976_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","AUTOCAR - Ťažné Zariadenia, s.r.o.","36408905","Slovenská republika","Dolný Kubín","02601","Kocmál 460/22","Kúpna zmluva","Prívesný vozík pre kone","34223320-5 Prívesy na prepravu koní;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","","","12.6.2017 10:00:00","kus","1,0000","6800,000","20,000","8160,000","0,000","6.6.2017 10:38:01",
"Z201725975","Z201725975_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Trenčiansky","Prievidza","Čereňany","Čereňany","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","260,000","","260,000","23,000","7.6.2017 9:03:05",
"Z201725979","Z201725979_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Hrebeňový viazač","42991000-9 Papierenské, tlačiarenské a kníhviazačské strojové zariadenia a ich časti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","8.6.2017 9:16:00","16.6.2017 14:00:00","","ks","1,0000","132,500","20,000","159,000","0,960","5.6.2017 13:08:00",
"Z201725978","Z201725978_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","NABIMEX, s.r.o.","36022331","Slovenská republika","Zvolen","960 01","Borovianska 2488/37","Kúpna zmluva","Výklopná váľanda s úložným priestorom ","39100000-3 Nábytok;39143100-7 Nábytok do spálne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 7","12.6.2017 7:00:00","30.6.2017 15:00:00","","ks","6,0000","479,000","20,000","574,800","81,000","5.6.2017 10:02:00",
"Z201724507","Z201724507_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","SOS electronic s.r.o.","31703186","Slovenská republika","Košice","04011","Pri prachárni 16","Kúpna zmluva","Ručný multimeter TrueRMS","38300000-8 Meracie prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, 01026  Žilina, Elektrotechnická fakulta, Katedra mechatroniky a elektroniky","8.6.2017 8:00:00","7.7.2017 14:00:00","","ks","6,0000","215,000","20,000","258,000","184,000","5.6.2017 11:04:00",
"Z201725980","Z201725980_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Trenčiansky","Trenčín","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","1177,000","","1177,000","1177,000","7.6.2017 9:17:00",
"Z201725982","Z201725982_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Ladislav Kende - GASTEST-KONŠTRUKTA","10688323","Slovenská republika","Košice","04001","Drevný trh 3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Žilinský","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","845,000","","845,000","485,000","7.6.2017 9:17:00",
"Z201725983","Z201725983_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","BEGA, s.r.o.","36547654","Slovenská republika","Lehota","95136","Hlavná 5","Kúpna zmluva","Šatníková skriňa, dvojkrídlové dvierka","39122000-3 Skrine a knižnice;60100000-9 Služby cestnej dopravy","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 7","12.6.2017 7:00:00","30.6.2017 15:00:00","","ks","2,0000","280,000","20,000","336,000","0,000","5.6.2017 10:08:00",
"Z201725984","Z201725984_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Banskobystrický","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","1016,000","","1016,000","1018,000","7.6.2017 9:17:01",
"Z201725988","Z201725988_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","500,000","","500,000","502,000","7.6.2017 9:33:00",
"Z201725992","Z201725992_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","BEGA, s.r.o.","36547654","Slovenská republika","Lehota","95136","Hlavná 5","Kúpna zmluva","Stolička rokovacia Taurus TN alebo ekvivalent","39112000-0 Stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 7","12.6.2017 7:00:00","23.6.2017 15:00:00","","ks","14,0000","158,000","20,000","189,600","52,000","5.6.2017 9:40:00",
"Z201725991","Z201725991_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","2330,000","","2330,000","2348,000","7.6.2017 9:33:00",
"Z201725993","Z201725993_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Denis Kandela - REVYT","44334877","Slovenská republika","Bratislava-Petržalka","85101","Vígľašská 3009/3","Zmluva o poskytovaní služieb","Odboré prehliadky a odborné skúšky vyhradených technických zariadení plynových","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby","Služba;Tovar","","Slovenská republika","Košický","","","","19.6.2017 7:00:00","30.11.2017 15:00:00","","celok","1,0000","1240,000","","1240,000","1250,000","7.6.2017 9:33:00",
"Z201725996","Z201725996_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","kancelársky papier ","30197642-8 Papier na fotokopírovanie a xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","","","23.6.2017 9:00:00","krabica/bal","176,0000","1749,170","20,000","2099,000","1,000","12.6.2017 9:44:00",
"Z201726000","Z201726000_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","TECHNIK-stavba a bývanie s.r.o.","47531711","Slovenská republika","Zvolen","96001","Neresnícka cesta 1","Kúpna zmluva","Oceľová rúra","44163100-1 Rúrky;44330000-2 Tyče, prúty, drôty a profily používané v stavebníctve;44334000-0 Profily","Tovar","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T. G. Masaryka 24","12.6.2017 7:00:00","14.6.2017 14:00:00","","ks (v dĺžke 400 mm)","100,0000","53,870","20,000","64,650","0,000","5.6.2017 10:08:00",
"Z201726006","Z201726006_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Carl Zeiss Slovakia, s. r. o.","46095969","Slovenská republika","Bratislava","83102","Račianska 12481/77/A","Kúpna zmluva","Mikroskop","38510000-3 Mikroskopy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Prírodovedecká fakulta UK v Bratislave, Mlynská dolina, Ilkovičova 6, 842 15 Bratislava 4, Katedra zoológie","12.6.2017 9:00:00","30.6.2017 14:00:00","","Kompletný predmet zákazky","1,0000","22580,000","20,000","27096,000","0,000","5.6.2017 9:38:00",
"Z201726008","Z201726008_Z","Správa zariadení sociálnych služieb","37966456","Slovenská republika","Nitra","94912","Baničova 12","Fuel Traders Corporation s. r. o.","46014195","Slovenská republika","Bratislava 1","811 03","Panenská 13","Kúpna zmluva","Nákup pohonných hmôt do motorových vozidiel na palivové karty","09132100-4 Bezolovnatý benzín;09134100-8 Motorová nafta;30163100-0 Karty na čerpanie pohonnýchlátok","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Baničova 12","1.7.2017 10:10:00","30.6.2018 10:10:00","","liter","12400,0000","12916,660","20,000","15499,990","0,000","6.6.2017 10:50:00",
"Z201726009","Z201726009_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","TATRACHEMA VD","31434193","Slovenská republika","Trnava","91702","Bulharská 40","Kúpna zmluva","Čistiace potreby","39830000-9 Čistiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","8.6.2017 10:16:00","9.6.2017 10:16:00","","bal","1,0000","252,500","20,000","303,000","260,010","5.6.2017 12:20:00",
"Z201726010","Z201726010_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Kardiovaskulárny systém - nebivolol","33600000-6 Farmaceutické výrobky;33622000-6 Liečivá pre srdcovocievny systém;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","","","","","tbl","11956,0000","1227,270","10,000","1350,000","214,100","12.6.2017 11:38:00",
"Z201726015","Z201726015_Z","Nemocnica s poliklinikou Považská Bystrica","00610411","Slovenská republika","Považská Bystrica","01726","Nemocničná 986","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika","Kočovce","91631","Kočovce 244","Kúpna zmluva","Vata buničitá delená-tampóny, vata obväzová skladaná","33141117-3 Vata;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","Nemocničná 986","","","16.6.2017 15:00:00","ks/bal","174,0000","319,000","20,000","382,800","83,000","5.6.2017 11:34:00",
"Z201725985","Z201725985_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Lítiová batéria","31400000-0 Akumulátory, galvanické články a batérie","Tovar","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T. G. Masaryka 24","9.6.2017 7:00:00","19.6.2017 14:00:00","","ks","2,0000","8,330","20,000","10,000","6,800","5.6.2017 12:44:00",
"Z201726016","Z201726016_Z","Ústav zoológie Slovenskej akadémie vied","00679097","Slovenská republika","Bratislava","84506","Dúbravská cesta 9","K-TRADE spol. s r.o.","35848570","Slovenská republika","Bratislava","84245","Dúbravská cesta 9","Kúpna zmluva","Oligonukleotidy a Super Hot Master Mix","24960000-1 Rôzne chemické výrobky;24965000-6 Enzýmy;33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","7.6.2017 12:00:00","30.6.2017 12:00:00","","ks","10,0000","727,270","10,000","800,000","0,000","5.6.2017 11:38:00",
"Z201724634","Z201724634_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","MERTEC, s.r.o.","44818939","Slovenská republika","Banská Bystrica","974 01","Bakossova 3/C","Kúpna zmluva","Generátor funkcií","31120000-3 Generátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina, ŽU,katedra mechatroniky a elektroniky","9.6.2017 12:00:00","14.7.2017 15:25:00","","kus","2,0000","769,000","20,000","922,800","1,000","5.6.2017 11:38:00",
"Z201725718","Z201725718_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","nanoTECH s.r.o.","43798608","Slovenská republika","Prešov","08001","Veselá 2","Kúpna zmluva","Počítačové príslušenstvo","30230000-0 Zariadenia súvisiace s počítačmi;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, 01026  Žilina, Fakulta PEDaS, katedra CMD","8.6.2017 8:00:00","21.6.2017 14:00:00","","celok","1,0000","53,990","20,000","64,790","26,010","5.6.2017 11:42:00",
"Z201726027","Z201726027_Z","Základná škola Jilemnického ulica č.204/11 Dunajská Streda","36081078","Slovenská republika","Dunajská Streda","92901","Jilemnického ulica 204/11","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika","Košice","04001","Rastislavova 104","Kúpna zmluva","Canon C-EXV 33 toner black originál","30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Dunajská Streda","Dunajská Streda","Jilemnického, 204/11","15.6.2017 10:36:00","20.6.2017 10:36:00","","ks","4,0000","111,200","20,000","133,440","5,560","6.6.2017 11:20:00",
"Z201726025","Z201726025_Z","Nemocnica s poliklinikou Považská Bystrica","00610411","Slovenská republika","Považská Bystrica","01726","Nemocničná 986","AGEL Trade s.r.o. - organizačná zložka Slovensko","48224863","Slovenská republika","Bratislava-Staré mesto","81101","Prepoštská 6","Kúpna zmluva","ŠZM - vložky pôrodnícka","33140000-3 Zdravotnícky spotrebný materiál;33771100-6 Hygienické vložky alebo tampóny","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","Nemocničná 986","","","16.6.2017 14:00:00","ks","4900,0000","258,990","20,000","310,790","0,010","5.6.2017 11:24:00",
"Z201726024","Z201726024_Z","Krajský súd v Trenčíne","35629665","Slovenská republika","Trenčín","91150","Námestie sv. Anny 28","LYNX - spoločnosť s ručením obmedzeným Košice","00692069","Slovenská republika","Košice","04017","Gavlovičova 9","Zmluva o poskytovaní služieb","Aktualizácia a rozšírenie antivírusového softvéru ESET NOD32","48760000-3 Softvérový balík na ochranu pred vírusmi;48761000-0 Antivírusový softvérový balík","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Námestie sv. Anny 28","13.6.2017 10:33:00","12.6.2018 10:34:00","","ks","900,0000","5050,000","20,000","6060,000","6939,600","6.6.2017 11:56:00",
