"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201635630","Z201635630_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","LEXMAN, s. r. o.","36810657","Slovenská republika","Bratislava","831 03","Škultétyho 3030/1","Zmluva o poskytovaní služieb","Odborné preklady zo SJ do AJ a tlmočnícke služby z AJ do SJ","79530000-8 Prekladateľské služby;79540000-1 Tlmočnícke služby","Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Nám. J. Herdu 2, 917 01 Trnava","8.11.2016 8:00:00","30.11.2016 14:45:00","","položka","4,0000","3200,000","20,000","3840,000","591,000","2.11.2016 14:17:01",
"Z201635537","Z201635537_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Laboratórne prístroje a vybavenie","24310000-0 Základné anorganické chemikálie;24320000-3 Základné organické chemikálie;31640000-4 Stroje a prístroje s individuálnymi funkciami;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, Fakulta strojnícka, Katedra energetickej techniky, 01026  Žilina","7.11.2016 8:00:00","18.11.2016 14:00:00","","celok","1,0000","6085,000","20,000","7302,000","0,000","2.11.2016 12:38:00",
"Z201632542","Z201632542_Z","Mesto Prievidza","318442","Slovenská republika","Prievidza","97101","Námestie slobody 14","Ing. Peter Gerši GCTECH","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby MsP","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Prievidza","Prievidza","Ul. K. Nováckeho 14","","","8.11.2016 10:00:00","kus, bal.,blok-podľa rozpisu","224,0000","135,680","20,000","162,820","17,180","2.11.2016 10:38:05",
"Z201635634","Z201635634_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","UniKnihy.sk, s.r.o.","36683132","Slovenská republika","Bratislava","81109","Gajova 4","Kúpna zmluva","Slovníky (prekladové, výkladové)","22114100-3 Slovníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Čapajevova 38, 08001 Prešov","9.11.2016 14:05:00","25.11.2016 14:05:00","","ks","6,0000","184,550","10,000","203,000","3,890","4.11.2016 14:44:00",
"Z201635636","Z201635636_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","Ľubomír Tabaka - MOTOSPOL","33276188","Slovenská republika","Hanušovce nad Topľou","09431","Slovenská 346/45","Kúpna zmluva","Náhradné diely na vozidlo TATRA 815","34330000-9 Náhradné diely pre vozidlá na prepravu tovaru, pre dodávky a osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bulharská 39","7.11.2016 8:00:00","10.11.2016 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","82,000","20,000","98,400","0,000","3.11.2016 14:54:00",
"Z201635639","Z201635639_Z","Spojená škola Juraja Henischa","42035261","Slovenská republika","Bardejov","08501","Slovenská 5","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tónery do tlačiarni a kopírok","30125100-2 Tonerové náplne;30237310-5 Doplnkové náplne do tlačiarní","Tovar;Služba","","Slovenská republika","Prešovský","Bardejov","Bardejov","Slovenská 5","23.11.2016 14:10:00","25.11.2016 14:10:00","","ks","1,0000","2910,000","20,000","3492,000","0,000","4.11.2016 14:44:00",
"Z201635640","Z201635640_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","UniKnihy.sk, s.r.o.","36683132","Slovenská republika","Bratislava","81109","Gajova 4","Kúpna zmluva"," Zákony - Odborné príručky","22160000-9 Brožované knihy;22470000-5 Príručky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Čapejovova 38, 08001 Prešov","9.11.2016 14:12:00","25.11.2016 14:12:00","","ks","7,0000","73,640","10,000","81,000","0,000","4.11.2016 14:49:59",
"Z201635641","Z201635641_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","Anatex, s.r.o.","36650641","Slovenská republika","Banská Bystrica","97401","Hviezdoslavova 30","Kúpna zmluva","Kalendáre a diáre na rok 2017","22817000-0 Diáre alebo osobné organizéry;30192000-1 Kancelárske potreby;30199792-8 Kalendáre;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bučianska 4/A, 917 01 Trnava","7.11.2016 14:25:00","8.11.2016 14:25:00","","ks. ","171,0000","625,000","20,000","750,000","1,000","2.11.2016 15:04:00",
"Z201635643","Z201635643_Z","Ústav materiálového výskumu Slovenskej akadémie vied","00166804","Slovenská republika","Košice","04001","Watsonova 47","CRYOSOFT spol. s r.o.","36578797","Slovenská republika","Košice","040 01","Boženy Němcovej 14","Kúpna zmluva","Vysokočisté práškové kovy  ","14711000-8 Železo;14722000-8 Nikel;14741000-7 Molybdén;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Watsonova 47","","","16.11.2016 13:00:00","kpl","1,0000","2050,000","20,000","2460,000","0,000","2.11.2016 15:08:01",
"Z201635642","Z201635642_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","Ľubomír Tabaka - MOTOSPOL","33276188","Slovenská republika","Hanušovce nad Topľou","09431","Slovenská 346/45","Kúpna zmluva","Náhradné diely na sypaciu nadstavbu","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Senica","Senica","Hurbanova 516","7.11.2016 8:00:00","11.11.2016 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","1590,000","20,000","1908,000","312,000","3.11.2016 15:08:00",
"Z201635645","Z201635645_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","DATALAN, a.s.","35810734","Slovenská republika","Bratislava","82104","Galvaniho 17/A","Kúpna zmluva","Upgrade riešenia pre virtualizáciu serverov","30211200-3 Technické vybavenie sálových počítačov (hardvér);30233130-1 Pamäťové jednotky s magnetickým diskom;48710000-8 Softvérový balík na zálohovanie a obnovu;48822000-6 Počítačové servery;60000000-8 Dopravné služby (bez prepravy odpadu);72263000-6 Implementácia softvéru;72265000-0 Konfigurovanie softvéru","Tovar;Služba","7. Počítačové a súvisiace služby ","Slovenská republika","Prešovský","Poprad","Poprad","","14.11.2016 14:21:00","30.12.2016 14:21:00","","súbor","1,0000","29500,000","20,000","35400,000","0,000","3.11.2016 14:58:00",
"Z201635646","Z201635646_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","Daffer spol. s r. o.","36320439","Slovenská republika","Prievidza","97101","Včelárska 1","Kúpna zmluva","Materiál pre terapeutické účely","22993400-1 Vlnitý papier alebo lepenka;37820000-2 Potreby pre maliarov;37821000-9 Štetce a kefy pre umeleckých maliarov;37822100-7 Pastelky;44812300-8 Školské farby;30192121-5 Guľôčkové perá","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","11.11.2016 16:00:00","sada","1,0000","249,000","20,000","298,800","51,000","2.11.2016 15:38:00",
"Z201635648","Z201635648_Z","Hornonitrianske múzeum v Prievidzi","34059130","Slovenská republika","Prievidza","97101","Košovská cesta 9","EKOFIN Prešov, s.r.o. ","44865414","Slovenská republika","Prešov","08001","Justičná 2/6503 ","Kúpna zmluva","GPS navigácia do auta Garmin Nuvi 68LMT  alebo jej ekvivalent","38110000-9 Navigačné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Prievidza","Košovská cesta 9","7.11.2016 7:00:00","30.11.2016 15:00:00","","ks","1,0000","195,000","","195,000","5,000","2.11.2016 15:12:00",
"Z201635649","Z201635649_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","HM pneu-sport, s.r.o.","36757454","Slovenská republika","Kysucké Nové Mesto","02401","Neslušská cesta 1298","Kúpna zmluva","Pneumatiky na sklápací nákladný príves","34352100-0 Pneumatiky pre nákladné vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Dunajská Streda","Dunajská Streda","Bratislavská 10","7.11.2016 8:00:00","10.11.2016 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","416,670","20,000","500,000","98,800","3.11.2016 15:24:00",
"Z201635647","Z201635647_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Petit Press, a.s.","35790253","Slovenská republika","Bratislava","81108","Lazaretska  12","Zmluva o poskytovaní služieb","Uverejnenie článku (inzercia) z oblasti školstva v samostatnej prílohe mienkotvorného denníka s celoslovenským záberom","79341000-6 Reklamné služby;79342200-5 Propagačné služby","Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr.A.Hlinku 1","7.11.2016 9:00:00","20.11.2016 9:00:00","","súbor","1,0000","1275,000","20,000","1530,000","0,000","2.11.2016 9:03:24",
"Z201635651","Z201635651_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","DYNEX Servis spol. s r.o.","36030848","Slovenská republika","Banská Bystrica","97404","Nové Kalište 17","Kúpna zmluva","13. Diagnostické činidlá","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Ústav histológie a embryológie, Malá Hora 4, 036 01 Martin","7.11.2016 9:00:00","11.11.2016 14:00:00","","Kompletný predmet zákazky","1,0000","825,000","","","0,000","2.11.2016 9:38:18",
"Z201635171","Z201635171_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Miroslav Šimko SIMEX","17485100","Slovenská republika","Bratislava","82105","Šťastná 6","Kúpna zmluva","Rokovacia stolička FG so stolíkom alebo ekvivalent","39112000-0 Stoličky;39130000-2 Kancelársky nábytok","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","7.12.2016 8:00:00","13.12.2016 14:00:00","","celá dodávka","1,0000","3741,000","20,000","4489,200","120,790","7.11.2016 9:38:00",
"Z201635174","Z201635174_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Miroslav Šimko SIMEX","17485100","Slovenská republika","Bratislava","82105","Šťastná 6","Kúpna zmluva","Rokovacie kreslo FG alebo ekvivalent","39130000-2 Kancelársky nábytok","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","7.12.2016 10:00:00","13.12.2016 14:00:00","","celá dodávka","1,0000","584,160","20,000","700,990","0,000","7.11.2016 11:08:00",
"Z201635177","Z201635177_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Miroslav Šimko SIMEX","17485100","Slovenská republika","Bratislava","82105","Šťastná 6","Kúpna zmluva","Jedálenská stolička Dela alebo ekvivalent","39112000-0 Stoličky","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","7.12.2016 8:00:00","13.12.2016 14:00:00","","celá dodávka","1,0000","3250,000","20,000","3900,000","0,000","7.11.2016 13:38:00",
"Z201622245","Z201622245_Z","Ministerstvo dopravy, výstavby a regionálneho rozv","30416094","Slovenská republika","Bratislava","81005","Námestie slobody č. 6","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Kávovar DELONGHI ESAM 3000 alebo ekvivalent","39711310-5 Elektrické kávovary;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","","15.11.2016 9:00:00","2.12.2016 12:00:00","","ks","5,0000","1212,120","20,000","1454,540","36,940","3.11.2016 14:38:04",
"Z201635644","Z201635644_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","S.T.C. spol. s r.o.","31345115","Slovenská republika","Bratislava","82104","Galvaniho 16","Rámcová dohoda","Nákup kuchynských potrieb","39221100-8 Kuchynské potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Dobrovičova 12","","","","ks","1200,0000","3900,390","20,000","4680,470","","4.11.2016 13:38:00",
"Z201635650","Z201635650_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","Ing. Iveta Janíková","34559671","Slovenská republika","Bratislava","82108","Palkovičova 245/15","Rámcová dohoda","Nákup čistiacich výrobkov","39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Dobrovičova 12","","","","ks","1683,0000","2499,170","20,000","2999,000","2281,000","4.11.2016 15:02:00",
"Z201635179","Z201635179_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","BEBA plus s.r.o.","44494254","Slovenská republika","Zvolen","96001","Borovianska ul. 2488/37","Kúpna zmluva","Kancelárska stolička ISO alebo ekvivalent","39112000-0 Stoličky","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","5.12.2016 8:00:00","13.12.2016 14:00:00","","celá dodávka","1,0000","1449,000","20,000","1738,800","1241,200","8.11.2016 9:38:01",
"Z201635653","Z201635653_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","Ľubomír Tabaka - MOTOSPOL","33276188","Slovenská republika","Hanušovce nad Topľou","09431","Slovenská 346/45","Kúpna zmluva","Náhradné diely na kosačku FELLA-Werke KM 167","16310000-1 Kosačky;34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bulharská 39","7.11.2016 8:00:00","10.11.2016 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","519,000","20,000","622,800","177,180","3.11.2016 15:24:00",
"Z201635182","Z201635182_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Miroslav Šimko SIMEX","17485100","Slovenská republika","Bratislava","82105","Šťastná 6","Kúpna zmluva","Kancelárska stolička Pearl a kancelárske kreslo Vigo plus alebo ekvivalent","39112000-0 Stoličky;39130000-2 Kancelársky nábytok","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","5.12.2016 8:00:00","13.12.2016 14:00:00","","celá dodávka","1,0000","382,500","20,000","459,000","1,000","8.11.2016 12:38:00",
"Z201635660","Z201635660_Z","BRATISLAVSKÁ MEDZINÁRODNÁ ŠKOLA LIBERÁLNYCH ŠTÚDIÍ n. o.","37924133","Slovenská republika","Bratislava","81109","Grösslingová 53","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Dell XPS 15 9550 15"" FHD i5-6300HQ","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Grosslingova 53","4.11.2016 16:00:00","10.11.2016 16:00:00","","ks","1,0000","1149,990","20,000","1379,990","70,010","2.11.2016 17:08:00",
"Z201635659","Z201635659_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Vlastimil Šiška LESTECH","33674515","Slovenská republika","Vozokany","95605","62","Kúpna zmluva","Pojazdný kompresor na ležatom vzdušníku ","42123600-3 Piestové objemové kompresory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Topoľčany","Topoľčany","Tovarnícka 1249","7.11.2016 8:00:00","11.11.2016 13:00:00","","ks","1,0000","435,000","20,000","522,000","0,000","2.11.2016 15:38:00",
"Z201635662","Z201635662_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","GEOTEAM, spol. s r.o.","31367917","Slovenská republika","Bratislava","811 05","Gunduličova 1","Kúpna zmluva","Digitálny vlhkomer","38932000-7 Vlhkomery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Prírodovedecká fakulta UK v Bratislave, Mlynská dolina, Ilkovičova 6, 842 15 Bratislava 4 Katedra inžinierskej geológie","7.11.2016 9:00:00","9.11.2016 14:00:00","","Kompletný predmet zákazky","1,0000","153,300","20,000","183,960","30,700","2.11.2016 9:40:00",
"Z201635654","Z201635654_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","UniKnihy.sk, s.r.o.","36683132","Slovenská republika","Bratislava","81109","Gajova 4","Kúpna zmluva","Mapy (nástenné, geografické, turistické)","22114300-5 Mapy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Nemšová","Vojenský útvar 9994 Nemšová, ul. Slovenskej armády 52, 914 41 Nemšová.","11.11.2016 8:00:00","2.12.2016 13:00:00","","súbor položiek","1,0000","13787,000","10,000","15165,700","1,290","4.11.2016 11:38:00",
"Z201635544","Z201635544_Z","Centrum biovied Slovenskej akadémie vied","00490890","Slovenská republika","Bratislava","84005","Dúbravská cesta 9","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika","Košice","04001","Rastislavova 104","Kúpna zmluva","Tonery do tlačiarne Color Laser Jet Pro MFP M 176n","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","","","8.11.2016 16:06:00","ks","8,0000","329,000","20,000","394,800","2,540","2.11.2016 16:44:00",
"Z201635303","Z201635303_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Ján Buchanec BB TRADE","33576009","Slovenská republika","Martin","03601","Jesenského 14","Kúpna zmluva","Čerpadlo kalové","42122110-4 Požiarnické čerpadlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Vyšná Šebastová","Vranovská 68, 080 01, VÚ 6335","14.11.2016 14:08:00","18.11.2016 14:08:00","","ks","1,0000","1241,670","20,000","1490,000","10,000","2.11.2016 14:50:00",
"Z201635618","Z201635618_Z","Stredná odborná škola polytechnická, Ul. SNP 2, Zlaté Moravce","00159093","Slovenská republika","Zlaté Moravce","95330","SNP 2","CMA Group, s.r.o.","44013361","Slovenská republika","Banská Bystrica","97401","Partizánska cesta 64","Zmluva o dielo","Inovácia výpočtovej techniky","30213000-5 Osobné počítače;30213300-8 Stolový počítač;51611000-8 Inštalácia počítačov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","","","4.11.2016 9:09:00","7.11.2016 14:00:00","","zostava","1,0000","2498,880","","2498,880","633,120","2.11.2016 8:24:08",
"Z201634944","Z201634944_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SYNTCHEM, spol. s r.o.","36010481","Slovenská republika","Chrenovec-Brusno","972 32","Chrenovec-Brusno 198","Kúpna zmluva","Batérie do prístroja E CAM","31420000-6 Galvanické batérie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Prievidza","Nováky","Duklianska 1","","","7.11.2016 13:00:00","ks","15,0000","1374,750","20,000","1649,700","0,000","2.11.2016 8:24:15",
"Z201635665","Z201635665_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","PRAGOLAB s.r.o. ","31352839","Slovenská republika","Bratislava","82102","Drieňová 34","Kúpna zmluva","Prenájom fluorescenčnej jednotky vrátane fluorescenčnej kamery a špeciálnej optiky k mikroskopu Leica DM2500","38519300-9 Fotopríslušenstvo a videopríslušenstvo pre mikroskopy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Katedra zoológie, Mlynská dolina,  Ilkovičova 6, 842 15 Bratislava 4","7.11.2016 9:00:00","31.12.2016 14:00:00","","Kompletný predmet zákazky","1,0000","3500,000","20,000","4200,000","0,000","2.11.2016 9:38:20",
"Z201635668","Z201635668_Z","Ústav biochémie a genetiky živočíchov Slovenskej akadémie vied","00586960","Slovenská republika","Ivanka pri Dunaji ","90028","Moyzesova 61","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84104","Pod Rovnicami 2","Kúpna zmluva","Trepacka a kit","42931100-2 Laboratórne odstredivky a príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Senec","Ivanka pri Dunaji","Moyzesova 61","11.11.2016 15:29:00","18.11.2016 15:29:00","","ks","2,0000","2345,000","20,000","2814,000","0,000","2.11.2016 8:24:16",
"Z201635667","Z201635667_Z","Pôdohospodárska platobná agentúra","30794323","Slovenská republika","Bratislava","81526","Dobrovičova 12","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Osobné ochranné pracovné prostriedky (OOPP)","18110000-3 Pracovné odevy;18220000-7 Odevy chrániace pred počasím","Tovar","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Dobrovičova 12","15.11.2016 15:19:00","15.11.2017 15:21:00","","súbor","1,0000","53300,000","20,000","63960,000","8040,000","3.11.2016 10:42:00",
"Z201635670","Z201635670_Z","Ústav biochémie a genetiky živočíchov Slovenskej akadémie vied","00586960","Slovenská republika","Ivanka pri Dunaji ","90028","Moyzesova 61","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Kúpna zmluva","Zabezpečenie stravovania zamestnancov prostredníctvom stravných lístkov","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Senec","Ivanka pri Dunaji","Moyzesova 61","11.11.2016 15:34:00","18.11.2016 15:34:00","","ks","200,0000","699,980","","699,980","20,020","2.11.2016 8:40:00",
"Z201635669","Z201635669_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Hermes LabSystems, s.r.o.","35693487","Slovenská republika","Bratislava","831 06","Púchovská 12","Kúpna zmluva","Súprava kitov na prípravu genomických a cielene obohatených sekvenačných knižníc pre NGS sekvenovanie","33694000-1 Diagnostické činidlá;33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Prírodovedecká fakulta, Katedra molekulárnej biológie, Mlynská dolina, Ilkovičova 6, 842 15 Bratislava 4","7.11.2016 9:00:00","30.11.2016 15:00:00","","Kompletný predmet zákazky","1,0000","40578,000","20,000","48693,600","22,000","2.11.2016 9:38:20",
"Z201635673","Z201635673_Z","Technická univerzita v Košiciach","00397610","Slovenská republika","Košice","04200","Letná 9","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Prístrojové vybavenie do laboratória","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38311100-9 Elektronické analytické váhy;38436000-0 Trepačky a príslušenstvo;38436600-6 Ponorné homogenizátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice","Košice","Park Komenského 14","","","7.12.2016 15:00:00","bal.","1,0000","6604,000","20,000","7924,800","275,200","3.11.2016 10:38:00",
"Z201635674","Z201635674_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","GeneTiCA s.r.o. ","35874791","Slovenská republika","Bratislava","81104","Boženy Němcovej 8","Kúpna zmluva","Súprava sekvenačných kartidží pre NGS sekvenovanie","33694000-1 Diagnostické činidlá;33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Prírodovedecká fakulta, Katedra molekulárnej biológie, Mlynská dolina,  Ilkovičova 6, 842 15 Bratislava 4","10.11.2016 9:00:00","30.11.2016 14:00:00","","Kompletný predmet zákazky","1,0000","27978,000","10,000","30775,800","2522,000","3.11.2016 9:40:00",
