"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20189442","Z20189442_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","OSIVO a.s.","31562965","Slovenská republika","Zvolen ","96003","Kalinčiakova 2391 ","Kúpna zmluva","Sója fazuľová","03111000-2 Osivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Milhostov","VUA - Experimentálne pracovisko Milhostov, 075 01 Trebišov","12.3.2018 9:00:00","19.3.2018 15:00:00","","bal","27,0000","1410,000","20,000","1692,000","0,000","5.3.2018 10:38:00",
"Z20189441","Z20189441_Z","Výskumný ústav papiera a celulózy, a. s.","31380051","Slovenská republika","Bratislava","84104","Lamačská 3","SCP PAPIER, a. s.","36373583","Slovenská republika","Ružomberok","03401","Mostová 5358/29","Kúpna zmluva","papier Color Copy alebo ekvivalent","30197630-1 Papier na tlač alebo iné grafické účely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 14","15.3.2018 9:00:00","16.3.2018 14:00:00","","balík","110,0000","489,500","20,000","587,400","93,500","5.3.2018 16:42:00",
"Z20189443","Z20189443_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","OSIVO a.s.","31562965","Slovenská republika","Zvolen ","96003","Kalinčiakova 2391 ","Kúpna zmluva","Slnečnica ročná a kukurica na zrno","03111000-2 Osivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Milhostov","VUA - Experimentálne pracovisko Milhostov, 075 01 Trebišov","12.3.2018 9:00:00","19.3.2018 15:00:00","","bal","8,0000","826,970","20,000","992,370","0,000","5.3.2018 11:38:00",
"Z20189423","Z20189423_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Externý 2.5""disk","30234000-8 Pamäťové médiá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","8.3.2018 8:00:00","20.3.2018 14:00:00","","ks","1,0000","35,100","20,000","42,120","11,900","5.3.2018 13:52:00",
"Z20189446","Z20189446_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","Lambda Life a.s.","35848189","Slovenská republika","Bratislava","85101","Levočská 3","Kúpna zmluva","Chemikálie a laboratórny materiál pre výskum","19520000-7 Plastové výrobky;24000000-4 Chemické výrobky;24311000-7 Chemické prvky, anorganické kyseliny a zlúčeniny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 2","16.3.2018 12:30:00","27.3.2018 12:30:00","","kompletná dodávka","1,0000","","","11096,000","0,000","7.3.2018 13:08:00",
"Z20189444","Z20189444_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738310","Slovenská republika","Banská Bystrica","97528","Komenského 7","MAKRO spol. s r.o. ","31326447","Slovenská republika","Bratislava","82017","Stará Vajnorská 17, P.O. BOX č. 1","Kúpna zmluva","Dóza obedová plastová 3 v 1 s vrchnákom","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39221130-7 Nádoby na jedlo;39222000-4 Potreby pre verejné stravovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Komenského 7","12.3.2018 8:00:00","16.3.2018 14:00:00","","ks","400,0000","541,670","20,000","650,000","497,990","5.3.2018 10:44:00",
"Z20189449","Z20189449_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","738255","Slovenská republika","Bratislava","81229","Chorvátska 5","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Dataprojektor","38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 3","14.3.2018 8:00:00","16.3.2018 12:00:00","","ks","1,0000","","","521,990","78,010","6.3.2018 13:40:00",
"Z20189451","Z20189451_Z","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika","Košice","04001","Rastislavova 104","Rámcová dohoda","Printable média CD-R, DVD-R","30192000-1 Kancelárske potreby;30234000-8 Pamäťové médiá;30234300-1 Kompaktné disky (CD);30234500-3 Pamäťové archivačné médiá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","1506,000","20,000","1807,200","5,400","5.3.2018 13:38:00",
"Z20189452","Z20189452_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","RICOH Slovakia s.r.o.","31331785","Slovenská republika","Bratislava","83104","Vajnorská 100/B","Kúpna zmluva","Tonery do multifunkčného zariadenia Ricoh C 5200","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","TR. A. Hlinku 2","","","12.3.2018 12:47:00","sada (black, yelow, cyan, magenta)","4,0000","1375,000","20,000","1650,000","289,990","5.3.2018 13:28:00",
"Z20189453","Z20189453_Z","INFOSTAT - Inštitút informatiky a štatistiky","00003964","Slovenská republika","Bratislava","81795","Leškova 16","DD21 s.r.o.","43818030","Slovenská republika","Prešov","08005","Švábska 107","Kúpna zmluva","Nákup tonerov, valcov, transportného pásu a zapekacej jednotky","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Leškova 16","8.3.2018 14:30:00","12.3.2018 15:00:00","","ks","22,0000","1566,000","20,000","1879,200","434,000","5.3.2018 12:48:00",
"Z20189455","Z20189455_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika","Kočovce","91631","Kočovce 244","Kúpna zmluva","Transportný tampón s priloženou skúmavkou s transportným médiom Amies","33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","7.3.2018 8:00:00","23.3.2018 14:00:00","","bal","2,0000","45,830","20,000","55,000","20,000","5.3.2018 14:02:00",
"Z20189456","Z20189456_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","Ing. Miroslav Vančo MIVASOFT","30346461","Slovenská republika","Šaľa","92701","M.R.Štefánika 67/14","Kúpna zmluva","Zobrazovacie jednotky a príslušenstvo","30213200-7 Tabletový počítač;30231300-0 Zobrazovacie jednotky (obrazovky);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 14","","","19.3.2018 12:00:00","ks","31,0000","10200,000","20,000","12240,000","4834,000","5.3.2018 14:22:00",
"Z20189461","Z20189461_Z","Zariadenie pre seniorov v Trnave","00611972","Slovenská republika","Trnava","91701","Terézie Vansovej 5","Lika service, s. r. o. ","46856358","Slovenská republika","Bratislava","84104","Donnerová 35","Rámcová dohoda","Pranie a chemické čistenie ","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie;98311000-6 Zber bielizne;98315000-4 Žehlenie","Služba","","Slovenská republika","Trnavský","Trnava","Trnava","T. Vansovej 5","","","","súbor","1,0000","10400,000","0,000","10400,000","9589,600","5.3.2018 9:03:09",
"Z20189459","Z20189459_Z","Akadémia ozbrojených síl generála Milana Rastislava Štefánika","37910337","Slovenská republika","Liptovský Mikuláš","03101","Demänová 393","Lindák Rastislav - NILTEX","34242228","Slovenská republika","Sládkovičovo","92521","Budovateľská 1224/14","Kúpna zmluva","Akumulátory, galvanické články a batérie","31400000-0 Akumulátory, galvanické články a batérie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Demänová 393","13.3.2018 13:34:00","20.3.2018 13:35:00","","1 zákazka","1,0000","5822,500","20,000","6987,000","9,000","5.3.2018 9:16:00",
"Z20189460","Z20189460_Z","Slovenská kanoistika","50434101","Slovenská republika","Bratislava","83104","Junácka 6","Summit Motors Bratislava, spol. s r.o. ","35915609","Slovenská republika","Bratislava","83107","Tuhovská 9","Kúpna zmluva","Nové osobné motorove vozidlo - minibus alebo ekvivalent, farba - Blazer Blue alebo ekvivalen, motor - diesel, prevodovka - manuálna 6M stupňová","34100000-8 Motorové vozidlá;34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba;Stavebná práca","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Junácka 6","3.4.2018 13:34:00","31.7.2018 13:34:00","","ks","1,0000","27333,000","20,000","32799,600","200,400","5.3.2018 14:10:00",
"Z20189458","Z20189458_Z","Krajský súd v Banskej Bystrici","00215775","Slovenská republika","Banská Bystrica","97487","Skuteckého 7","Xepap, spol. s r. o.","31628605","Slovenská republika","Zvolen","96001","Jesenského 4703","Kúpna zmluva","Kancelárský papier","30192000-1 Kancelárske potreby;30197620-8 Písací papier;30197642-8 Papier na fotokopírovanie a xerografický papier;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Skuteckého 7","9.3.2018 10:00:00","28.9.2018 12:00:00","","krabica","400,0000","4583,320","20,000","5499,980","0,000","6.3.2018 13:38:00",
"Z20189467","Z20189467_Z","Mestské hospodárstvo a správa lesov, m.r.o., Trenčín","37920413","Slovenská republika","Trenčín","91250","Soblahovská 65","IMAO electric, s. r. o.","44007841","Slovenská republika","Považská Bystrica","017 01","Mládežnícka 108","Kúpna zmluva","Materiál k údržbe verejného osvetlenia","31514000-2 Výbojky;31532600-0 Lampové tlmivky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Soblahovská 65, Trenčín","9.3.2018 10:00:00","14.3.2018 12:00:00","","celok v zmysle vyššie uvedených požiadaviek","1,0000","","","2580,000","1420,000","5.3.2018 10:38:00",
"Z20189470","Z20189470_Z","IUVENTA - Slovenský inštitút mládeže","00157660","Slovenská republika","Bratislava","84258","Karloveská 64","Stanislav Bohdan","33558884","Slovenská republika","Trnava","91701","Vlárska 8410/26","Zmluva o poskytovaní služieb","Autobusová doprava","60140000-1 Nepravidelná osobná doprava","Služba","","Slovenská republika","Trnavský","Piešťany","Rakovice","Hlavná 25","7.3.2018 15:30:00","10.3.2018 12:00:00","","podľa špecifikácie","1,0000","990,000","20,000","1188,000","0,000","5.3.2018 15:08:00",
"Z20189471","Z20189471_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Originálne tonerové náplne","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Ružová 13","","","14.3.2018 14:14:00","ks","10,0000","505,830","20,000","607,000","0,000","7.3.2018 14:52:00",
"Z20189472","Z20189472_Z","Ústav experimentálnej fyziky Slovenskej akadémie vied","00166812","Slovenská republika","Košice","04001","Watsonova 47","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Stolový počítač ","30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Watsonova 47","","","16.3.2018 12:00:00","celok","1,0000","903,280","20,000","1083,940","24,980","5.3.2018 10:34:00",
"Z20189251","Z20189251_Z","Mesto Levoča","00329321","Slovenská republika","Levoča","05401","Námestie Majstra Pavla č. 4","ProGain s. r. o.","51273829","Slovenská republika","Bratislava - mestská časť Rača","83106","Karpatské námestie 10A","Zmluva o dielo","Vytvorenie webovej stránky mesta, zabezpečenie redakčného systému pre správu webového obsahu a migrácia obsahu","72212222-1 Služby na vývoj softvéru pre webové servery;72413000-8 Návrh webových (www) sídiel","Služba","","Slovenská republika","Prešovský","Levoča","Levoča","Námestie Majstra Pavla 4 ","12.3.2018 12:00:00","31.5.2018 12:00:00","","webová stránka podľa špecifikácie","1,0000","3497,900","","3497,900","2,080","5.3.2018 15:38:00",
"Z20189475","Z20189475_Z","Ústav experimentálnej fyziky Slovenskej akadémie vied","00166812","Slovenská republika","Košice","04001","Watsonova 47","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Stolový počítač ","30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Watsonova 47","","","16.3.2018 12:00:00","celok","1,0000","1003,820","20,000","1204,590","42,440","5.3.2018 11:00:00",
"Z20189462","Z20189462_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","PARAPETROL a.s.","36526606","Slovenská republika","Nitra","94901","Štefánikova 15","Kúpna zmluva","Studená asfaltová zmes pre okamžité opravy ciest ","44113600-1 Bitúmen a asfalt;44113620-7 Asfalt;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Levice","Nádražný rad 27","7.3.2018 10:00:00","15.3.2018 15:00:00","","kilogram","5000,0000","768,000","20,000","921,600","57,000","5.3.2018 9:52:00",
"Z20188972","Z20188972_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Hauerland spol. s r.o.","35777885","Slovenská republika","Bratislava","81104","Matúšova 56","Kúpna zmluva","Vak so šnúrkami na sťahovanie s reflexným pásikom s potlačou","39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Drieňová 22","14.3.2018 8:00:00","26.3.2018 14:00:00","","ks","6500,0000","4041,670","20,000","4850,000","1510,000","5.3.2018 10:46:00",
"Z20189476","Z20189476_Z","Ústav na výkon trestu odňatia slobody","00738328","Slovenská republika","Banská Bystrica","97405","Sládkovičova 80","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Montérkove súpravy","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Sládkovičova 80","19.3.2018 8:00:00","23.3.2018 14:00:00","","súprava","300,0000","2608,330","20,000","3130,000","1370,000","7.3.2018 9:24:00",
"Z20189478","Z20189478_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","BestBolt s.r.o.","45506957","Slovenská republika","Dolné Lovčice","91927","Trnavská 9","Kúpna zmluva","Spojovací materiál","44531000-1 Upínadlá/spony so závitom;44531510-9 Svorníky a skrutky;44531600-7 Matice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Bardejovská 6 ","","","12.3.2018 9:00:00","Cks","375,3000","784,000","20,000","940,800","906,000","6.3.2018 10:10:00",
"Z20189068","Z20189068_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","Nussy, s.r.o.","36494160","Slovenská republika","Prešov","08001","Tomášikova 58","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby","Tovar","","Slovenská republika","Prešovský","",""," Bardejov, Humenné, Poprad, Prešov, Stará Ľubovňa, Svidník","8.3.2018 7:00:00","21.3.2018 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","1466,670","20,000","1760,000","1496,000","5.3.2018 13:08:00",
"Z20189480","Z20189480_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738310","Slovenská republika","Banská Bystrica","97528","Komenského 7","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Hygienické potreby","33700000-7 Predmety osobnej starostlivosti;33711610-6 Šampóny;33711620-9 Hrebene;33711710-7 Zubné kefky;33711720-0 Zubná pasta;33711800-5 Holiace prípravky;33721200-2 Holiace strojčeky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Komenského 7","12.3.2018 8:00:00","16.3.2018 14:00:00","","celok","1,0000","1298,330","20,000","1558,000","302,000","6.3.2018 11:34:00",
"Z20189479","Z20189479_Z","Ing. Alfréd Choleva - CHANGE COMPUTER","40650774","Slovenská republika","Prievidza","97101","Nedožerská cesta 2","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","SSD 120 GB, WDS120G2G0A","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Prievidza","Nedožerská cesta 2","8.3.2018 0:00:00","13.3.2018 0:00:00","","ks","3,0000","101,990","20,000","122,390","0,000","5.3.2018 10:38:00",
"Z20189489","Z20189489_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Kúpna zmluva","Infúzna súprava, aspiračný tŕň MINI SPIKE, intravenózna kanyla bez portu, spojka pre prerušované odsávanie, infúzny filter pre deti, inzulínová striekačka","33140000-3 Zdravotnícky spotrebný materiál;33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál;33141220-8 Kanyly;33141310-6 Injekčné striekačky;33194100-7 Prístroje a nástroje na infúziu;33194120-3 Potreby na infúzie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","14.3.2018 15:46:00","podľa rozpisu položiek","1,0000","","","2885,640","0,000","5.3.2018 16:24:00",
"Z20189490","Z20189490_Z","Stredisko sociálnej starostlivosti","17639760","Slovenská republika","Trnava","91701","Vl. Clementisa 51","MIK, s.r.o. ","34099514","Slovenská republika","Šaľa","92701","Hollého č. 1999/13","Kúpna zmluva","Nákup mäsa a mäsových výrobkov","15110000-2 Mäso;15119600-1 Rybie mäso;15130000-8 Mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Vl. Clementisa 51, Mozartova 10, Hodpodárska 62, Hodžova 38.","16.3.2018 6:00:00","15.3.2019 15:00:00","","kilo","18776,0000","54408,000","","","13592,000","6.3.2018 12:44:00",
"Z20189491","Z20189491_Z","Obec Veľký Lipník","00330248","Slovenská republika","Veľký Lipník","06533","Veľký Lipník 283","L4T, s. r. o. ","44598378","Slovenská republika","Bratislava","83104","Turbínová 1/13359","Kúpna zmluva","Drevené pelety","03417000-6 Drevné zvyšky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Veľký Lipník","Veľký Lipník 283","12.3.2018 7:59:00","21.3.2018 15:29:00","","tona","24,0000","3500,000","20,000","4200,000","0,000","6.3.2018 16:34:00",
"Z20189505","Z20189505_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika","Kočovce","91631","Kočovce 244","Kúpna zmluva","Set pre anestéziu","33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","14.3.2018 17:47:00","ks","60,0000","119,270","10,000","131,200","0,060","6.3.2018 8:24:00",
"Z20189558","Z20189558_Z","""LIPKA"" Zariadenie sociálnych služieb Lipová","00587052","Slovenská republika","Lipová","94102","Lipová č.474","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Základné a dlhodobo skladovateľné potraviny","15000000-8 Potraviny, nápoje, tabak a príbuzné produkty;15331400-1 Nakladaná a/alebo konzervovaná zelenina;15332400-8 Konzervované ovocie;15800000-6 Rôzne potravinárske výrobky;15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky;15831000-2 Cukor;15840000-8 Kakao; čokoláda a cukrovinky;15850000-1 Cestoviny;15860000-4 Káva, čaj a príbuzné produkty;15870000-7 Koreniny a chuťové prísady;15882000-4 Diétne výrobky;15897200-4 Výrobky v konzerve;15980000-1 Nealkoholické nápoje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Lipová","Lipová č. 474","","","","skupina produktov","1,0000","16408,330","20,000","19690,000","10631,600","8.3.2018 9:52:00",
"Z20189560","Z20189560_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","CMI spol. s r.o.","35733853","Slovenská republika","Bratislava","81106","Na Slavíne 3","Kúpna zmluva","YAG laser","33120000-7 Záznamové systémy a vyšetrovacie prístroje;33122000-1 Oftalmologické prístroje;33128000-3 Lekársky laser, iný ako pre chirurgiu","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Pažítková 4","12.3.2018 0:00:00","30.4.2018 23:59:00","","ks","1,0000","33960,000","20,000","40752,000","40,000","6.3.2018 10:38:00",
"Z20189562","Z20189562_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","W.R.V., s.r.o.","46420096","Slovenská republika","Zvolen","96001","Neresnická cesta 4068","Kúpna zmluva","Profi vysávač","39713400-7 Stroje na údržbu podláh;39713430-6 Vysávače prachu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T.G. Masaryka 24","13.3.2018 8:00:00","20.3.2018 14:00:00","","ks","1,0000","366,500","20,000","439,800","5,180","6.3.2018 9:38:00",
"Z20189457","Z20189457_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tonery - originál","30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","ŽU v Žiline, Univerzitná 8215/1, Strojnícka fakulta, Katedra technologického inžinierstva","8.3.2018 10:00:00","15.3.2018 14:00:00","","ks","10,0000","132,000","20,000","158,400","3,860","6.3.2018 9:08:00",
"Z20189564","Z20189564_Z","Spišská katolícka charita","35514221","Slovenská republika","Spišská Nová Ves","05201","Jesenského 5","SLOVCARE s.r.o.","46520261","Slovenská republika","Trnava","91701","Sladovnícka 5/2554","Kúpna zmluva","Posteľ s elektrickým zdvihom a polohovaním, pojazdná, integrované zábrany, hrazda vzpriamovacia s plastovou hrazdičkou - trianglom, s antidekubitným matracom","33192100-3 Lôžka na zdravotnícke účely;33192120-9 Nemocničné lôžka;39143110-0 Postele a lôžkoviny a špeciálne mäkké vybavenie;39143112-4 Matrace;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišské Vlachy","Dom Charitas sv. Damiána de Veuster, Požiarnická 49","8.3.2018 13:00:00","14.3.2018 12:00:00","","ks","1,0000","541,670","20,000","650,000","200,000","6.3.2018 12:38:00",
"Z20182327","Z20182327_Z","Slovenský pozemkový fond","17335345","Slovenská republika","Bratislava","81104","Búdkova cesta 36 ","Lamitec, spol. s r.o.","35710691","Slovenská republika","Bratislava","82104","Pestovateľská 16147/9","Rámcová dohoda","Hygienické potreby","24455000-8 Dezinfekčné prostriedky;33711900-6 Mydlo;33771000-5 Hygienické výrobky z papiera;39800000-0 Čistiace a leštiace výrobky;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Búdkova 36","","","","ks","47473,0000","17325,000","20,000","20790,000","810,000","9.3.2018 10:16:00",
"Z20189568","Z20189568_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","Surgitech s. r. o.","50197975","Slovenská republika","Bratislava","81104","Pri suchom mlyne 58","Kúpna zmluva","Batériový motorový systém pre trauma-ortopedické zákroky","33183000-6 Ortopedické podporné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová 1","","","6.4.2018 9:00:00","ks","2,0000","26340,000","20,000","31608,000","640,000","6.3.2018 10:38:00",
