"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201715573","Z201715573_Z","Technická univerzita v Košiciach","00397610","Slovenská republika","Košice","04200","Letná 9","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Kúpna zmluva","Ryby","15221000-3 Mrazené ryby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Němcovej 1","11.4.2017 8:45:00","31.8.2017 8:45:00","","bal","1,0000","13062,500","20,000","15675,000","0,000","6.4.2017 9:24:00",
"Z201715569","Z201715569_Z","Fakultná nemocnica Trnava","00610381","Slovenská republika","Trnava","91775","A. Žarnova  11","Messer Medical Home Care Slovakia, s. r. o. ","46378979","Slovenská republika","Nové Mesto nad Váhom","91501","Piešťanská 12","Kúpna zmluva","Pacientsky monitor","33100000-1 Zdravotnícke vybavenie;33195000-3 Systém monitorovania pacientov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","A. Žarnova 11","18.4.2017 8:36:00","26.5.2017 8:37:00","","ks","2,0000","8724,170","20,000","10469,000","131,000","7.4.2017 9:14:00",
"Z201715575","Z201715575_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1 ","ENGIE Services a.s.","35966289","Slovenská republika","Bratislava","83103","Jarošova 2961/1","Rámcová dohoda","Servis vzduchotechnických, chladiacich a vykurovacích zariadení III.","50730000-1 Opravy a údržba chladiacich zostáv","Služba","","Slovenská republika","Prešovský","Poprad","Ždiar","Tatranská Javorina, PSČ 059 55","","","","kus podľa technickej špecifikácie","8,0000","2430,000","20,000","2916,000","0,000","6.4.2017 11:17:59",
"Z201715563","Z201715563_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","Autoprofit, s.r.o.","36239763","Slovenská republika","Galanta ","92401","Šaľská 743/2","Kúpna zmluva","Nákup 2ks osobných automobilov","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Dobrovičova 12","","","10.5.2017 15:00:00","ks","2,0000","56300,000","20,000","67560,000","0,000","7.4.2017 12:38:00",
"Z201715574","Z201715574_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1 ","Systeming, s.r.o.","45515085","Slovenská republika","Bratislava","83106","Rybničná 40","Rámcová dohoda","Servis vzduchotechnických, chladiacich a vykurovacích zariadení II.","50730000-1 Opravy a údržba chladiacich zostáv","Služba","","Slovenská republika","Bratislavský","Pezinok","Častá","Častá Papiernička, 90089 Častá","","","","kus podľa technickej špecifikácie","43,0000","4712,500","20,000","5655,000","225,000","6.4.2017 11:10:00",
"Z201715568","Z201715568_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1 ","Systeming, s.r.o.","45515085","Slovenská republika","Bratislava","83106","Rybničná 40","Rámcová dohoda","Servis vzduchotechnických, chladiacich a vykurovacích zariadení I.","50730000-1 Opravy a údržba chladiacich zostáv","Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","","kus podľa technickej špecifikácie","797,0000","65833,330","20,000","79000,000","38000,000","6.4.2017 10:44:00",
"Z201715576","Z201715576_Z","Zoologická záhrada Bojnice","00358011","Slovenská republika","Bojnice","97201","Zámok a okolie 6","Prievidzské pekárne a cukrárne, a.s.","31561802","Slovenská republika","Prievidza","97101","Košovská cesta 12","Rámcová dohoda","Pekárenské výrobky (129_2017)","15811000-6 Pekársky tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Bojnice","Zámok a okolie 6","","","","podľa špecifikácie","1,0000","2979,170","20,000","3575,000","892,100","6.4.2017 11:42:00",
"Z201715579","Z201715579_Z","Mesto Nové Mesto nad Váhom","00311863","Slovenská republika","Nové Mesto nad Váhom","91532","Československej Armády 1","ARBOEKO s.r.o.","27926826","Česká republika","Obříství","277 42","Bedřicha Smetany 230","Kúpna zmluva","Kúpa listnatých a ihličnatých okrasných drevín(náhradná výsadba za výrub stromov) ","03000000-1 Poľnohospodárske, farmárske, rybárske, lesnícke a súvisiace produkty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","Nové Mesto nad Váhom","Československej armády 1","12.4.2017 0:00:00","28.4.2017 0:00:00","","ks","35,0000","","","3000,000","0,000","7.4.2017 9:26:00",
"Z201715577","Z201715577_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","EQUILIBRIA, s.r.o.","36582051","Slovenská republika","Košice","04001","Letná 42","Zmluva o poskytovaní služieb","Tlačiarenské služby - vysokoškolská učebnica","79800000-2 Tlačiarenské a príbuzné služby;79810000-5 Tlačiarenské služby;79820000-8 Služby súvisiace s tlačou;79824000-6 Tlačiarenské a distribučné služby","Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Dražovská 4","11.4.2017 10:00:00","5.5.2017 15:00:00","","súbor","1,0000","168,180","10,000","185,000","368,000","6.4.2017 10:38:00",
"Z201715582","Z201715582_Z","Centrum biovied Slovenskej akadémie vied","00490890","Slovenská republika","Bratislava","84005","Dúbravská cesta 9","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Tonery","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","10.4.2017 12:52:00","14.4.2017 12:52:00","","ks","2,0000","57,830","20,000","69,400","20,600","6.4.2017 13:50:00",
"Z201715580","Z201715580_Z","Nitriansky samosprávny kraj","37861298","Slovenská republika","Nitra","94901","Rázusova 2A","CLEANING spol. s r.o.","31571441","Slovenská republika","Banská Bystrica","97401","Trieda SNP 75","Kúpna zmluva","Nákup práčiek","42716120-5 Práčky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","","","ZSS MAGNÓLIA Hurbanovo, ZSS KREATÍV Klasov, ZSS KAMILKA Maňa, ZSS VEK NADEJE Nové Zámky, ZSS PENZIÓN Topoľčany","","","28.4.2017 12:00:00","súbor Technickej špecifikácie predmetu zákazky","1,0000","25000,000","20,000","30000,000","13300,000","6.4.2017 9:56:00",
"Z201715478","Z201715478_Z","Základná umelecká škola Eugena Suchoňa","30792746","Slovenská republika","Pezinok","90201","M. R. Štefánika 9","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Kúpna zmluva","Zabezpečenie stravovania zamestnancov prostredníctvom stravných poukážok","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Pezinok","Pezinok","M. R. Štefánika 9","10.4.2017 9:00:00","18.4.2017 18:00:00","","ks","520,0000","1816,360","","1816,360","53,640","6.4.2017 9:44:00",
"Z201715581","Z201715581_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova 21","7.4.2017 10:00:00","7.7.2017 0:00:00","","ks","35000,0000","119927,490","","119927,490","2572,510","6.4.2017 10:26:00",
"Z201715586","Z201715586_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84104","Pod Rovnicami 2","Kúpna zmluva","Laboratórne sklo","33793000-5 Sklenené výrobky pre laboratóriá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","10.4.2017 8:00:00","13.4.2017 14:00:00","","podľa opisu - súbor","1,0000","530,000","20,000","636,000","28,990","6.4.2017 9:40:00",
"Z201715583","Z201715583_Z","Katolícka univerzita v Ružomberku","37801279","Slovenská republika","Ružomberok","03401","Hrabovská cesta 1A","PRO EDUCATION International s. r. o. ","47372281","Slovenská republika","Bratislava","84105","Hany Meličkovej 4","Zmluva o poskytovaní služieb","Preklad odborných článkov do anglického jazyka","79530000-8 Prekladateľské služby","Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Hrabovská cesta 1","","","18.4.2017 12:00:00","počet článkov","2,0000","199,000","0,000","199,000","0,000","6.4.2017 9:38:00",
"Z201715587","Z201715587_Z","""MAGNÓLIA"" Zariadenie sociálnych služieb Hurbanovo","00352314","Slovenská republika","Hurbanovo","94701","Športová 11","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika","Dolný Kubín","02601","M.R.Štefánika 1832","Kúpna zmluva","Výdajný ohrevný pult a ostatné kuchynské vybavenie","39221000-7 Kuchynské vybavenie;39310000-8 Zariadenia hromadného stravovania;39314000-6 Priemyselné vybavenie kuchýň;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Hurbanovo","Športová 11","26.4.2017 8:52:00","19.5.2017 8:53:00","","ks","19,0000","3708,330","20,000","4450,000","2220,000","7.4.2017 9:38:00",
"Z201715565","Z201715565_Z","Bardejovský podnik služieb, BAPOS m.p. Bardejov","00619621","Slovenská republika","Bardejov","08501","Štefánikova 786","SLOVNAFT, a.s. ","31322832","Slovenská republika","Bratislava ","82412","Vlčie hrdlo 1","Kúpna zmluva","Motorová nafta","09134100-8 Motorová nafta;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Bardejov","Bardejov","Štefánikova 786","24.4.2017 8:36:00","28.4.2017 8:36:00","","liter","6000,0000","5499,000","20,000","6598,800","1,000","10.4.2017 10:38:00",
"Z201715588","Z201715588_Z","Nitriansky samosprávny kraj","37861298","Slovenská republika","Nitra","94901","Rázusova 2A","CLEANING spol. s r.o.","31571441","Slovenská republika","Banská Bystrica","97401","Trieda SNP 75","Kúpna zmluva","Bubnový sušič","39713200-5 Práčky a sušičky bielizne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","","","ZSS MAGNÓLIA, Športová 11, 947 01 Hurbanovo; ZSS VEK NÁDEJE, ul.Šoltésovej 2, 940 02 Nové Zámky","","","28.4.2017 12:00:00","súbor Technickej špecifikácie predmetu zákazky","1,0000","7500,000","20,000","9000,000","1188,000","6.4.2017 10:10:00",
"Z201715590","Z201715590_Z","Základná škola, Laborecká 66, Humenné","37874101","Slovenská republika","Humenné","06601","Laborecká 66","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Kúpna zmluva","Stravné poukážky alebo ekvivalent","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Humenné","Humenné","Laborecká 66","12.4.2017 10:02:00","12.4.2017 14:02:00","","ks","400,0000","1392,860","","1392,860","57,140","6.4.2017 10:08:00",
"Z201715093","Z201715093_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","Surgitech s. r. o.","50197975","Slovenská republika","Bratislava","81104","Pri suchom mlyne 58","Kúpna zmluva","Sekciový set","33162200-5 Nástroje operačnej sály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého 14","11.4.2017 8:00:00","19.5.2017 14:30:00","","ks","74,0000","6654,000","20,000","7984,800","4,800","6.4.2017 10:10:00",
"Z201715591","Z201715591_Z","Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody","00738301","Slovenská republika","Trenčín","91196","Súdna 15","ACD s.r.o.","36618756","Slovenská republika","Detva","96212","M.R.Štefánika 1698","Rámcová dohoda","Elektroinštalačný spotrebný materiál ","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;31210000-1 Elektrické prístroje na spínanie alebo ochranu elektrických obvodov;31211310-4 Vypínacie poistky/vypínače;31500000-1 Osvetľovacie zariadenia a elektrické žiarovky","Tovar","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Súdna 15","","","","celok","1,0000","3541,660","20,000","4249,990","790,010","7.4.2017 11:12:00",
"Z201715593","Z201715593_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1 ","FBT Slovakia s. r. o.","50114255","Slovenská republika","Bratislava","84106","Tešedíkova 77/A","Zmluva o dielo","Oprava  dlažby terasy ","45432112-2 Kladenie dlažby","Stavebná práca","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","10.4.2017 8:00:00","5.5.2017 16:00:00","","podľa technickej špecifikácie m2+t+kont+ks+%","390,8300","2343,000","","2343,000","837,000","6.4.2017 11:40:00",
"Z201715598","Z201715598_Z","Pamiatkový úrad Slovenskej republiky","31755194","Slovenská republika","Bratislava","81406","Cesta na Červený most 6","Summit Motors Bratislava, spol. s r.o. ","35915609","Slovenská republika","Bratislava","83107","Tuhovská 9","Kúpna zmluva","Nové osobné motorové vozidlo","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Cesta na Červený most 6","12.4.2017 9:05:00","11.8.2017 9:05:00","","ks","1,0000","23791,670","20,000","28550,000","1930,000","10.4.2017 10:18:00",
"Z201715599","Z201715599_Z","Obec Prašice","00310964","Slovenská republika","Prašice","95622","1. mája 142/142","FEREX, s.r.o.","17682258","Slovenská republika","Nitra","94901","Vodná 23","Kúpna zmluva","Kovový kontajner na odpad 1100 l ","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Prašice","1.mája 142","","","21.4.2017 9:30:00","ks","17,0000","3891,670","20,000","4670,000","29,200","6.4.2017 9:58:00",
"Z201715540","Z201715540_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","Lucia Rošková R-interiér","41192516","Slovenská republika","Zvolen","96001","M. R. Štefánika 2588/33","Kúpna zmluva","Asfaltový penetračný lak","24300000-7 Základné anorganické a organické chemikálie;44800000-8 Náterové farby, laky a tmely","Tovar;Služba","","Slovenská republika","Prešovský","","","Bardejov, Humenné, Poprad, Prešov, Stará Ľubovňa, Svidník a Vranov nad Topľou","10.4.2017 7:00:00","18.4.2017 15:00:00","","ks","332,0000","8750,000","20,000","10500,000","6682,800","6.4.2017 12:02:01",
"Z201715601","Z201715601_Z","Bratislavské kultúrne a informačné stredisko, príspevková organizácia","30794544","Slovenská republika","Bratislava","81515","Židovská 1","TEPEDE SLOVAKIA s.r.o.","31351611","Slovenská republika","Bratislava","83103","Pluhová 2","Kúpna zmluva","Papier do veľkoplošného plottra","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Mlynská Dolina 47","","","21.4.2017 9:14:00","ks","15,0000","1148,400","20,000","1378,080","0,000","7.4.2017 9:52:00",
"Z201715600","Z201715600_Z","Detská fakultná nemocnica s poliklinikou Bratislava","00607231","Slovenská republika","Bratislava","83340","Limbová 1","STAPRO SLOVENSKO s.r.o.","31710549","Slovenská republika","Košice","04001","Hroncova   3","Zmluva o poskytovaní služieb","REALIZÁCIA KALKULÁCIE NÁKLADOV DRG PRÍPADOV 2016","72212170-1 Služby na vývoj softvéru na kontrolu súladu","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová 1","18.4.2017 8:00:00","21.4.2017 15:00:00","","riešenie","1,0000","8090,000","20,000","9708,000","30,000","6.4.2017 12:38:00",
"Z201715603","Z201715603_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738409","Slovenská republika","Prešov","08113","Kpt. Nálepku 1","Next Team, s.r.o.","36487104","Slovenská republika","Prešov","08001","Budovateľská 48","Kúpna zmluva","Toner do tlačiarne","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","kpt. Nálepku 1","","","12.4.2017 9:20:00","podľa technickej špecifikácie predmetu zákazky","1,0000","","","460,000","231,000","6.4.2017 11:14:00",
"Z201715605","Z201715605_Z","Ústav merania SAV","00598411","Slovenská republika","Bratislava","84104","Dúbravská cesta 9","TRACO Computers s.r.o.","31421652","Slovenská republika","Piešťany","92101","Kukučínova 3","Kúpna zmluva","Notebook Apple MacBook Pro 13""","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","20.4.2017 9:22:00","20.4.2017 9:22:00","","ks","3,0000","1450,000","20,000","1740,000","60,000","7.4.2017 10:12:00",
"Z201715607","Z201715607_Z","Horská záchranná služba","37879693","Slovenská republika","Vysoké Tatry","06201","Horný Smokovec 52","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Rámcová dohoda","Tonery originálne ","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Horný Smokovec 52","","","","ks","265,0000","9166,670","20,000","11000,000","2013,730","7.4.2017 10:32:00",
"Z201715608","Z201715608_Z","Horská záchranná služba","37879693","Slovenská republika","Vysoké Tatry","06201","Horný Smokovec 52","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Rámcová dohoda","Zdravotný materiál a pomôcky","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Horný Smokovec 52","","","","ks","8766,0000","20750,000","20,000","24900,000","17100,000","7.4.2017 10:38:00",
"Z201715611","Z201715611_Z","Detská fakultná nemocnica s poliklinikou Bratislava","00607231","Slovenská republika","Bratislava","83340","Limbová 1","TatraMed Software s. r. o.","47025328","Slovenská republika","Bratislava","84104","Líščie údolie 9","Zmluva o poskytovaní služieb","AKTUALIZÁCIA SYSTÉMU","72212600-5 Služby na vývoj databázového a operačného softvéru","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová 1","18.4.2017 8:00:00","21.4.2017 15:00:00","","riešenie","1,0000","9740,000","20,000","11688,000","10,000","13.4.2017 12:38:00",
"Z201715609","Z201715609_Z","Ústav merania SAV","00598411","Slovenská republika","Bratislava","84104","Dúbravská cesta 9","DD21 s.r.o.","43818030","Slovenská republika","Prešov","08005","Švábska 107","Kúpna zmluva","Originálne a kompatibilné (alternatívne) tonery","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu);90510000-5 Likvidácia a spracovanie odpadu","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","20.4.2017 9:30:00","20.4.2017 9:30:00","","ks","11,0000","","","570,000","200,000","7.4.2017 10:16:00",
"Z201715606","Z201715606_Z","Úrad pre normalizáciu, metrológiu a skúšobníctvo Slovenskej republiky","30810710","Slovenská republika","Bratislava","81005","Štefanovičova 3","Konica Minolta Slovakia spol. s r. o.","31338551","Slovenská republika","Bratislava","821 04","Galvaniho 17/B","Kúpna zmluva","Laserová multifunkčná farebná tlačiareň A3","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štefanovičova 3","18.4.2017 8:30:00","21.4.2017 14:30:00","","ks","2,0000","12081,670","20,000","14498,000","9262,000","7.4.2017 10:04:00",
"Z201715197","Z201715197_Z","SLOVENSKÝ VODOHOSPODÁRSKY PODNIK, štátny podnik, Odštepný závod Piešťany","36022047 02","Slovenská republika","Piešťany","92180","Nábrežie Ivana Krasku 3/834","ŠTÝL EU s.r.o.","45329478","Slovenská republika","Vyšný Kazimír","09409","Vyšný Kazimír 23","Kúpna zmluva","Nákup 9 ks krovinorezov pre vodohospodárske účely ","16311100-9 Kosačky trávnikov, parkov alebo športovísk;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Za hydrocentrálou 8","10.4.2017 10:24:00","21.4.2017 10:29:00","","ks","9,0000","5950,000","20,000","7140,000","1617,470","6.4.2017 11:15:59",
"Z201715615","Z201715615_Z","Obec Streda nad Bodrogom","00331970","Slovenská republika","Streda nad Bodrogom","07631","Hlavná 174/391","STAVCENTRUM SPIŠ s.r.o.","36658677","Slovenská republika","Spišská Nová Ves","05201","Fabíniho 28","Kúpna zmluva","Priečkovka z pórobetónu, univerzálne stavebné lepidlo","44111000-1 Stavebné materiály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Streda nad Bodrogom","Školská 2","10.4.2017 9:35:00","11.4.2017 9:35:00","","ks","865,0000","782,500","20,000","939,000","0,000","6.4.2017 10:38:02",
"Z201714294","Z201714294_Z","Obec Kráľová pri Senci","00306061","Slovenská republika","Kráľová pri Senci","90050","Kráľová pri Senci 326","AGROSERVIS spol. s r.o.","31441751","Slovenská republika","Komárno","94501","Hadovská cesta 6","Kúpna zmluva","Traktor vrátane príslušenstva","16000000-5 Poľnohospodárske stroje;16700000-2 Traktory/ťahače;16710000-5 Poľnohospodárske traktory/ťahače ovládané chodcami;34223100-7 Návesy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Senec","Kráľová pri Senci","326","30.4.2017 8:05:00","31.5.2017 8:05:00","","traktor vrátane zadaného príslušenstva(1ks+3ks)","1,0000","","","116798,000","0,400","12.4.2017 8:38:00",
"Z201715616","Z201715616_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Rámcová dohoda","Kombinovaný prípravok na báze alkoholu  a PVP jódu k dezinfekcii operačného poľa so širokým spektrom účinku farbený","24455000-8 Dezinfekčné prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","","","","ban","25,0000","667,500","","","0,500","6.4.2017 10:38:06",
"Z201715619","Z201715619_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Rámcová dohoda","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 1250 ml, centr.","33692210-2 Roztoky pre parenterálnu výživu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Vyšné Hágy","","","","","ks","10,0000","240,640","10,000","264,700","0,000","6.4.2017 10:34:00",
"Z201715622","Z201715622_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika","Banská Bystrica","97401","Cementárenská cesta 16","Kúpna zmluva","Laboratórne chemikálie","24300000-7 Základné anorganické a organické chemikálie;24315000-5 Rôzne anorganické chemikálie;24327000-2 Rôzne organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Ul. 17 novembra 1, PU v Prešove,Fakulta humanitných a prírodných vied, Katedra ekológie, 1. posch. č. m. 228 ","","","11.5.2017 10:30:00","celá sada-podľa jednotlivých položiek","1,0000","695,000","20,000","834,000","284,400","6.4.2017 11:18:00",
"Z201715626","Z201715626_Z","Mesto Partizánske","00310905","Slovenská republika","Partizánske","95801","Nám. SNP 212/4","Ľubomír Beňo P.ART","17769311","Slovenská republika","Partizánske","95801","Gen.Svobodu 1141/3","Kúpna zmluva","Čistiace, hygienické, dezinfekčné a pracie prostriedky","18424300-0 Jednorazové rukavice;33711430-0 Jednorazové utierky;33711900-6 Mydlo;33741200-8 Krémy na ruky alebo telové mlieka;33761000-2 Toaletný papier;33762000-9 Papierové vreckovky","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","Námestie SNP 212/4, Komunitné centrum","10.4.2017 12:00:00","11.4.2017 12:00:00","","balenie/ks","117,0000","181,920","20,000","218,300","0,000","6.4.2017 11:37:59",
