"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20164558","Z20164558_Z","Mesto Senica ","00309974","Slovenská republika","Senica ","90525","Štefánikova 1408/56","Ivan Kozák - K & H","22707042","Slovenská republika","Senica","90501","J.Kráľa 733","Kúpna zmluva","Tlačiarne","30232100-5 Tlačiarne a zapisovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Senica","Senica","Štefánikova 1408/56","16.3.2016 9:00:00","18.3.2016 15:00:00","","subor položiek","1,0000","398,330","20,000","478,000","21,990","4.3.2016 9:38:00",
"Z20164549","Z20164549_Z","Letisko Poprad - Tatry, a.s.","35912651","Slovenská republika","Poprad","05898","Na letisko 100","STAV mix, s. r. o. ","36427900","Slovenská republika","Žilina ","01001","Lichardova 2802/51","Kúpna zmluva","Kancelársky papier","30197620-8 Písací papier;30197630-1 Papier na tlač alebo iné grafické účely;30197642-8 Papier na fotokopírovanie a xerografický papier;30197643-5 Papier na fotokopírovanie","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Poprad","Na letisko 100","16.3.2016 0:00:00","31.10.2016 0:00:00","","balík ks","175,0000","332,000","20,000","398,400","168,000","4.3.2016 11:38:00",
"Z20164560","Z20164560_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","WAY-COPY SK, s.r.o.","47505371","Slovenská republika","Vysoká nad Kysucou","02355","Nižný Kelčov 885","Kúpna zmluva","Originál tonery do laserovej tlačiarne","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","univerzitná 8215/1","16.3.2016 8:25:00","16.3.2016 15:25:00","","ks","4,0000","144,000","20,000","172,800","16,000","3.3.2016 17:08:00",
"Z20164557","Z20164557_Z","Mesto Sliač","00320277","Slovenská republika","Sliač","96231","Letecká ulica 1","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika","Brzotín, časť Bak","04951","Krátka 574","Kúpna zmluva","Nádoby na biologický odpad","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Zvolen","Sliač","Letecká ulica 1","15.3.2016 12:00:00","17.3.2016 14:00:00","","ks","800,0000","","","27840,000","0,000","4.3.2016 10:38:04",
"Z20164559","Z20164559_Z","Mestské hospodárstvo a správa lesov, m.r.o., Trenčín","37920413","Slovenská republika","Trenčín","91250","Soblahovská 65","BANCHEM, s.r.o.","36227901","Slovenská republika","Dunajská Streda","92901","Rybný trh 332/9","Kúpna zmluva","Profesionálne čistiace výrobky","39830000-9 Čistiace výrobky;39831000-6 Pracie prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Mládežnícka č. 4","16.3.2016 7:00:00","28.11.2016 12:00:00","","položka","5,0000","4705,000","20,000","5646,000","626,750","4.3.2016 12:38:00",
"Z20164562","Z20164562_Z","Vysoká škola výtvarných umení v Bratislave","00157805","Slovenská republika","Bratislava","81437","Hviezdoslavovo námestie  18","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","All-in-One počítačová zostava Ibm/Lenovo ThinkCentre E73z AIO G3440stolový","30213300-8 Stolový počítač;30237240-3 Webová kamera;30237410-6 Počítačová myš;30237460-1 Počítačové klávesnice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Drotárska cesta 44, 81102","","","15.3.2016 16:00:00","ks","1,0000","","","511,000","14,000","4.3.2016 9:40:00",
"Z20164563","Z20164563_Z","Obec Nesvady","00306606","Slovenská republika","Nesvady","94651","Obchodná 23","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika","Košice","04001","Rastislavova 104","Kúpna zmluva","Tonery - originál","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;30192113-6 Atramentové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Komárno","Nesvady","Obchodná 23","15.3.2016 15:49:00","21.3.2016 15:50:00","","počet originálnych tonerov-kaziet","92,0000","2510,000","20,000","3012,000","488,000","4.3.2016 16:50:00",
"Z20164351","Z20164351_Z","Obec Družstevná pri Hornáde","00324116","Slovenská republika","Družstevná pri Hornáde","04431","Hlavná 38","ŠTÝL EU s.r.o.","45329478","Slovenská republika","Vyšný Kazimír","09409","Vyšný Kazimír 23","Kúpna zmluva","Profesionálny motorový krovinorez STIHL FS 460 C-EM ","16311100-9 Kosačky trávnikov, parkov alebo športovísk;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice - okolie","Družstevná pri Hornáde","Hlavná 38","","","21.3.2016 17:29:00","ks","1,0000","662,000","20,000","794,400","4,800","7.3.2016 8:24:00",
"Z20164564","Z20164564_Z","""SVETLO"", Zariadenie sociálnych služieb Olichov","00351784","Slovenská republika","Volkovce","95187","Olichov 601","Ing. Iveta Janíková","34559671","Slovenská republika","Bratislava","82108","Palkovičova 245/15","Kúpna zmluva","Čistiace prostriedky","24900000-3 Čisté a rôzne chemické výrobky;33700000-7 Predmety osobnej starostlivosti;33761000-2 Toaletný papier;33772000-2 Jednorazové papierové výrobky;39831210-1 Saponáty na umývanie riadu;39831300-9 Čistiace prostriedky na podlahu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Zlaté Moravce","Volkovce","časť Olichov 601","","","30.11.2016 14:00:00","kpl","1,0000","","","6036,000","148,000","4.3.2016 10:38:05",
"Z20164569","Z20164569_Z","Obec Hliník nad Hronom","00320609","Slovenská republika","Hliník nad Hronom","96601","Železničná č. 320","Marián Šupa","11906022","Slovenská republika","Veľké Kostoľany","92207","Hollého 164","Kúpna zmluva","Kosačka s diesel motorom a s nulovým polomerom zatočenia s košom na leasing","16000000-5 Poľnohospodárske stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Žiar nad Hronom","Hliník nad Hronom","Železničná 320","16.3.2016 7:43:00","25.3.2016 7:44:00","","ks","1,0000","17200,830","20,000","20641,000","2358,990","4.3.2016 13:39:59",
"Z20164570","Z20164570_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","AutoCont SK a.s. ","36396222","Slovenská republika","Bratislava","85101","Einsteinova 24","Kúpna zmluva","Rozšírenie diskového poľa IBM Storwize V7000 o kapacitu na ukladanie dát","30233130-1 Pamäťové jednotky s magnetickým diskom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","17.3.2016 7:57:00","14.4.2016 7:58:00","","súbor položiek - ks","26,0000","25000,000","20,000","30000,000","0,000","7.3.2016 8:38:00",
"Z20164371","Z20164371_Z","Národná transfúzna služba SR","30853915","Slovenská republika","Bratislava","83101","Ďumbierska 3/L","SoftwareONE Slovakia s.r.o.","46457763","Slovenská republika","Bratislava","82109","Prievozská 4D","Kúpna zmluva","Softverové serverové licencie MS SERVER Datacenter 2012R","48820000-2 Servery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","","Bratislava III","Bratislava - mestská časť Nové Mesto","Ďumbierska 3/L","15.3.2016 10:00:00","17.3.2016 15:04:00","","ks","2,0000","8409,380","20,000","10091,260","434,730","4.3.2016 10:38:09",
"Z20164571","Z20164571_Z","Ústav na výkon trestu odňatia slobody","738425","Slovenská republika","Levoča","05428","Námestie Štefana Kluberta 7","GEMMA a.s.","31326528","Slovenská republika","Bratislava","82104","Krajná 49/B","Kúpna zmluva","Skartovač","30191400-8 Skartovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Levoča","Levoča","Námestie Štefana Kluberta 7","15.3.2016 9:00:00","18.3.2016 9:00:00","","ks","2,0000","120,830","20,000","145,000","50,600","4.3.2016 9:40:00",
"Z20164567","Z20164567_Z","MARIANUM - Pohrebníctvo mesta Bratislava, p.o.","17330190","Slovenská republika","Bratislava","81102","Šafárikovo nám .č. 3","STAV mix, s. r. o. ","36427900","Slovenská republika","Žilina ","01001","Lichardova 2802/51","Zmluva o dielo","Oprava strechy","45261000-4 Montáž strešných konštrukcií a súvisiace práce a pokrývačské práce;60000000-8 Dopravné služby (bez prepravy odpadu)","Stavebná práca;Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Šafárikovo nám. č. 3","1.4.2016 8:00:00","11.5.2016 8:00:00","","súbor položiek","1,0000","65698,000","20,000","78837,600","70758,000","4.3.2016 9:03:01",
"Z20164403","Z20164403_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","VEP, spol. s r.o.","31566634","Slovenská republika","Bojnice","97201","A. Hlinku 13","Kúpna zmluva","Kľúčenka","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Ružomberok","Liptovská Štiavnica","","22.3.2016 9:13:00","31.7.2016 9:13:00","","kus","269,0000","1378,330","20,000","1654,000","2,000","8.3.2016 9:50:00",
"Z20164465","Z20164465_Z","MARIANUM - Pohrebníctvo mesta Bratislava, p.o.","17330190","Slovenská republika","Bratislava","81102","Šafárikovo nám .č. 3","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Dodávka tonerov do tlačiarne Lexmark CX410de","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Šafárikovo nám. č. 3","","","16.3.2016 11:01:00","súbor položiek","1,0000","713,000","20,000","855,600","107,000","4.3.2016 11:51:59",
"Z20164426","Z20164426_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","TABRIS PLUS, s.r.o.","47651130","Slovenská republika","Prešov","08006","Strojnícka 2434/1","Kúpna zmluva","Kancelárske kreslo-otočné","39111100-4 Otočné sedadlá;39113100-8 Kreslá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1","15.3.2016 12:00:00","21.3.2016 12:00:00","","ks","1,0000","50,000","20,000","60,000","7,000","4.3.2016 12:44:00",
"Z20164429","Z20164429_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","TABRIS PLUS, s.r.o.","47651130","Slovenská republika","Prešov","08006","Strojnícka 2434/1","Kúpna zmluva","Kancelárske kreslo-otočné","39111100-4 Otočné sedadlá;39113100-8 Kreslá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1","15.3.2016 13:00:00","21.3.2016 13:00:00","","ks","2,0000","120,000","20,000","144,000","0,000","4.3.2016 13:38:00",
"Z20164575","Z20164575_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","GLOBAMERICA, s.r.o","31398081","Slovenská republika","Bratislava","82108","Žellova 2","Zmluva o poskytovaní služieb","Obojsmerná letenka Budapešť – Paríž  -  Pointe Pitre a späť","60400000-2 Letecké dopravné služby;60410000-5 Pravidelné letecké dopravné služby","Služba","3. Služby osobnej a nákladnej leteckej dopravy okrem prepravy poštových zásielok ","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","16.3.2016 8:28:00","18.3.2016 8:28:00","","ks","1,0000","564,000","0,000","564,000","36,000","4.3.2016 9:31:01",
"Z20164400","Z20164400_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","RUTEX TRADE s. r. o.","36696161","Slovenská republika","Drietoma","91303","Drietoma 703","Kúpna zmluva","Letné a zimné kukly","18443330-8 Kukly;35200000-6 Policajný výstroj;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Ružomberok","Liptovská Štiavnica","","21.3.2016 9:06:00","31.7.2016 14:07:00","","kus","564,0000","4800,000","20,000","5760,000","2880,000","7.3.2016 15:44:00",
"Z20164472","Z20164472_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery-originál","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, Elektrotechnická fakulta, KVES","15.3.2016 9:00:00","16.3.2016 14:00:00","","ks","9,0000","563,000","20,000","675,600","7,000","4.3.2016 9:38:02",
"Z20164477","Z20164477_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Kvant  spol. s.r.o.","31398294","Slovenská republika","Bratislava","84248","Fakulta matematiky, fyziky a informatiky UK, Mlynská Dolina ","Kúpna zmluva","Vybavenie laboratória","31213000-2 Rozvodné zariadenia;39151100-6 Regály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, Elektrotechnická fakulta, KVES","15.3.2016 9:00:00","18.3.2016 13:00:00","","sada (podľa špecifikácie)","1,0000","1084,000","20,000","1300,800","0,000","4.3.2016 9:38:04",
"Z20164576","Z20164576_Z","Centrum vedecko-technických informácií Slovenskej republiky","00151882","Slovenská republika","Bratislava","81104","Lamačská cesta 8/A","ETN Slovakia spol. s r.o. ","31379508","Slovenská republika","Bratislava","83101","Tupého 23/A","Zmluva o poskytovaní služieb","Spiatočné letenky z Viedne do Bruselu SF -  8.-9.3.2016","60410000-5 Pravidelné letecké dopravné služby","Služba","3. Služby osobnej a nákladnej leteckej dopravy okrem prepravy poštových zásielok ","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Lamačská cesta 8A","","","16.3.2016 8:50:00","ks","1,0000","726,630","","726,630","0,000","4.3.2016 8:53:00",
"Z20164577","Z20164577_Z","Spojená škola","37956108","Slovenská republika","Banská Bystrica","97590","Školská 7","SPB Security s.r.o.","44626975","Slovenská republika","Bratislava","85101","Kremnická 26","Zmluva o poskytovaní služieb","Zabezpečenie bezpečnostných služieb a poskytovanie služieb informátora na 365 dní v dvoch objektoch","79710000-4 Bezpečnostné služby;80550000-4 Bezpečnostné školenia","Služba","27. Ostatné služby","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Školská 7","17.3.2016 0:00:00","17.3.2017 0:00:00","","opisný formulár","1,0000","43800,000","20,000","52560,000","7340,000","7.3.2016 10:03:07",
"Z20164566","Z20164566_Z","Stredisko sociálnej starostlivosti","17639760","Slovenská republika","Trnava","91701","Vl. Clementisa 51","MIK, s.r.o. ","34099514","Slovenská republika","Šaľa","92701","Hollého č. 1999/13","Kúpna zmluva","Nákup mäsa a mäsových výrobkov","15110000-2 Mäso;15119600-1 Rybie mäso;15130000-8 Mäsové výrobky","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Trnava","Trnava","Vl. Clementisa 51, Mozartova 10, Hodpodárska 62, Hodžova 38.","16.3.2016 6:00:00","15.3.2017 15:00:00","","kilogram","25413,0000","69000,000","","","26000,000","4.3.2016 10:38:10",
"Z20163574","Z20163574_Z","Fakultná nemocnica s poliklinikou Nové Zámky","17336112","Slovenská republika","Nové Zámky","94034","Slovenská 11/A","Med Partners a.s.","44851740","Slovenská republika","Bratislava","81101","Gorkého 5 ","Kúpna zmluva","Dodávka a inštalácia monitorovacieho systému ","33195000-3 Systém monitorovania pacientov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Slovenská ulica 11 A","16.3.2016 8:00:00","20.4.2016 14:00:00","","ks","8,0000","23945,000","20,000","28734,000","2075,000","4.3.2016 10:08:00",
"Z20164579","Z20164579_Z","Krajský súd v Trnave","35629703","Slovenská republika","Trnava","91870","Vajanského 2/A","SOFTLINE SERVICES, a. s. ","35826304","Slovenská republika","Bratislava","83151","Jozefa Hagaru 9","Kúpna zmluva","Multifunkčné zariadenia , príslušenstvo PC ","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30232110-8 Laserové tlačiarne;30236000-2 Rôzne počítačové vybavenie;30236113-7 Synchrónna dynamická pamäť s náhodným prístupom (SDRAM);30237132-3 Rozhranie univerzálnej sériovej zbernice (USB);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Trnava","Trnava","Vajanského 2/A","17.3.2016 9:01:00","24.3.2016 9:02:00","","ks","5,0000","2255,420","20,000","2706,500","493,490","7.3.2016 9:56:00",
"Z20164367","Z20164367_Z","Slovenský pozemkový fond","17335345","Slovenská republika","Bratislava","81104","Búdkova cesta 36 ","RICOH Slovakia s.r.o.","31331785","Slovenská republika","Bratislava","82108","Koceľova 9","Kúpna zmluva","Nákup farebných multifunkčných kopírovacích strojov RICOH MP C2011SP","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Búdkova 36","21.3.2016 8:00:00","21.4.2016 12:00:00","","ks","13,0000","14690,000","20,000","17628,000","10296,000","8.3.2016 11:06:00",
"Z20164582","Z20164582_Z","Elektrotechnický ústav Slovenskej akadémie vied","00598429","Slovenská republika","Bratislava","84104","Dúbravská cesta 9","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Kúpna zmluva","Stravné poukážky pre zamestnancov","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania","Tovar;Služba","27. Ostatné služby","Slovenská republika","Bratislavský","Bratislava IV","Bratislava","Dúbravská cesta 9","1.4.2016 9:00:00","31.3.2017 9:00:00","","kus","10000,0000","","","32495,000","5,000","7.3.2016 12:37:59",
"Z20164585","Z20164585_Z","Agroinštitút Nitra, štátny podnik","36858749","Slovenská republika","Nitra","94901","Akademická 4","WASCO-družstvo","48079707","Slovenská republika","Valaská","97646","Strojárenská 10","Zmluva o poskytovaní služieb","Pranie hotelovej bielizne a iného prádla","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie","Služba","27. Ostatné služby","Slovenská republika","Nitriansky","Nitra","Nitra","Akademická 4","1.4.2016 9:18:00","31.3.2017 9:18:00","","ks","28660,0000","6890,000","","6890,000","4110,000","9.3.2016 9:21:00",
"Z20164584","Z20164584_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","Lohmann & Rauscher, s.r.o","31347827","Slovenská republika","Bratislava","83103","Jarošova 1","Kúpna zmluva","Návlek na matrac jednorázový, po obvode stiahnutý gumičkou","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Hollého 14","","","16.3.2016 9:15:00","ks","3000,0000","","","1258,000","1,000","7.3.2016 8:48:00",
"Z20164265","Z20164265_Z","Fakultná nemocnica s poliklinikou Nové Zámky","17336112","Slovenská republika","Nové Zámky","94034","Slovenská 11/A","OFFICE DEPOT s.r.o.","36192384","Slovenská republika","Bratislava","82109","Prievozská 4/B","Kúpna zmluva","Kancelárske kreslo","39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky;39111100-4 Otočné sedadlá;39113100-8 Kreslá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Slovenská ulica 11 A","15.3.2016 10:00:00","18.3.2016 14:00:00","","ks","10,0000","612,000","20,000","734,400","0,000","4.3.2016 10:08:00",
"Z20164581","Z20164581_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738409","Slovenská republika","Prešov","08113","Kpt. Nálepku 1","Ivan Hoferica - LIMAR","34653490","Slovenská republika","Prešov","08001","Pod komínom 8","Kúpna zmluva","Elektroinštalačný materiál","31211310-4 Vypínacie poistky/vypínače;44322100-4 Elektroinštalačné káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","","","","","","15.3.2016 11:06:00","podľa technickej špecifikácie predmetu zákazky","1,0000","1666,620","20,000","1999,940","658,550","4.3.2016 11:03:59",
"Z20164587","Z20164587_Z","Dom tretieho veku","30842344","Slovenská republika","Bratislava","85104","Polereckého 2","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Poloreckého 2","","","15.3.2016 12:00:00","ks","3000,0000","9370,000","","9370,000","630,000","4.3.2016 10:40:00",
"Z20164588","Z20164588_Z","Nitriansky samosprávny kraj","37861298","Slovenská republika","Nitra","94901","Rázusova 2A","PRAGOPERUN SK s.r.o.","35901896","Slovenská republika","Bratislava","820 13","Dvojkrížna 47","Kúpna zmluva","Profesionálna priemyselná práčka odpružená s vysokým stupňom odstreďovania IPSO HD 165 alebo ekvivalent","39713200-5 Práčky a sušičky bielizne;42716120-5 Práčky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nové Zámky","Bardoňovo",",,Baracha"" ZSS Bardoňovo, Čerešňová 365, 941 49 Bardoňovo","","","29.4.2016 12:00:00","ks","1,0000","4698,330","20,000","5638,000","1161,990","4.3.2016 13:48:00",
"Z20164590","Z20164590_Z","Centrum vedecko-technických informácií Slovenskej republiky","00151882","Slovenská republika","Bratislava","81104","Lamačská cesta 8/A","GLOBAMERICA, s.r.o","31398081","Slovenská republika","Bratislava","82108","Žellova 2","Zmluva o poskytovaní služieb","Spiatočné letenky z Viedne do Bruselu PBohm -  14.-16.3.2016","60410000-5 Pravidelné letecké dopravné služby","Služba","3. Služby osobnej a nákladnej leteckej dopravy okrem prepravy poštových zásielok ","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Lamačská cesta 8A","","","15.3.2016 9:55:00","ks","1,0000","652,500","0,000","652,500","0,000","4.3.2016 9:59:00",
