"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201613411","Z201613411_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","Johnson & Johnson, s.r.o. ","31345182","Slovenská republika","Bratislava","82108","Karadžičova 12","Rámcová dohoda","Chirurgický šijací materiál II. ","33141125-2 Materiál na chirurgické zošívanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Vyšné Hágy","","","","","a","1,0000","4342,030","10,000","4776,230","457,970","3.6.2016 14:38:00",
"Z201613412","Z201613412_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","LABO - SK, s.r.o.","36365556","Slovenská republika","Bratislava","81102","Slávičie údolie 102/A","Kúpna zmluva","Chemikálie a laboratórny materiál využiteľné vo vedeckom výskume embryotechnológií","19520000-7 Plastové výrobky;24327000-2 Rôzne organické chemikálie;33192500-7 Skúmavky;33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Nábrežie mládeže 91, FPV – Katedra botaniky a genetiky","13.6.2016 11:30:00","12.7.2016 15:00:00","","súbor","1,0000","4694,620","20,000","5633,540","0,000","2.6.2016 12:08:00",
"Z201613413","Z201613413_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Notebook Lenovo IdeaPad Yoga, Samsung Portable SSD T1 250 GB, Natec Genesis GV44 alebo ekvivalent","30213100-6 Prenosné počítače;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Ul. 17. novembra 15, 080 01 Prešov, Pedagogická fakulta-Katedra matematickej edukácie, 3. poschodie. miestnosť č. 418","","","13.6.2016 12:00:00","sada","1,0000","1198,000","20,000","1437,600","230,400","2.6.2016 11:54:00",
"Z201613414","Z201613414_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Hermes LabSystems, s.r.o.","35693487","Slovenská republika","Bratislava","831 06","Púchovská 12","Kúpna zmluva","1916 Chemikálie-2","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Martin","Martin","Ústav patologickej anatómie JLF UK a UNM, Kollárova 2, 036 59 Martin ","14.6.2016 9:00:00","1.7.2016 14:00:00","","Komopletný predmet zákazky","1,0000","4718,000","10,000","5189,800","0,000","2.6.2016 11:54:00",
"Z201613415","Z201613415_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","BARIA s.r.o.","47131241","Slovenská republika","Bratislava-Staré Mesto","81105","Karpatská 18","Kúpna zmluva","2116 Chemikálie","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Martin","Martin","Ústav patologickej anatómie JLF UK a UNM, Kollárova 2, 036 59 Martin ","14.6.2016 9:00:00","1.7.2016 14:00:00","","Kompletný predmet zákazky","1,0000","794,000","10,000","873,400","46,000","2.6.2016 12:08:00",
"Z201613418","Z201613418_Z","Obec Chtelnica","00312584","Slovenská republika","Chtelnica","92205","Nám. 1.mája 495/52","GROSSA NOVA s.r.o.","36024210","Slovenská republika","Nitra","95050","Dlhá 4","Kúpna zmluva","Mulčovač svahový s paralelogramickým ramenom","16000000-5 Poľnohospodárske stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Piešťany","Chtelnica","Nám. 1.mája 495/52","15.6.2016 11:16:00","21.6.2016 11:17:00","","ks","1,0000","4300,000","20,000","5160,000","1390,000","6.6.2016 11:50:00",
"Z201613419","Z201613419_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","Ing. Rudolf Mudrík - OFFER","32248466","Slovenská republika","Turzovka","02354","Stred 457","Kúpna zmluva","Školský nábytok výškovo nastaviteľný - dodávka vrátane dopravy","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","20. Podporné a pomocné dopravné služby","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","sád","30,0000","2165,420","20,000","2598,500","1361,380","6.6.2016 10:38:02",
"Z201613420","Z201613420_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","osobný počítač, počítačový monitor, video kábel, multifunkčné zariadenie ","30213000-5 Osobné počítače;30231000-7 Počítačové monitory a konzoly;30232110-8 Laserové tlačiarne;31321600-8 Tienené káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","UK Lekárska fakulta, Špitálska 24, 813 72 Bratislava, Výpočtové stredisko","14.6.2016 9:00:00","14.6.2016 14:00:00","","Kompletný predmet zákazky","1,0000","843,000","20,000","1011,600","77,000","2.6.2016 12:22:00",
"Z201613422","Z201613422_Z","Národné osvetové centrum","00164615","Slovenská republika","Bratislava","81234","Námestie SNP 12","Trade and Consulting s. r. o.","47227877","Slovenská republika","Bratislava","81105","Benediktiho 3","Zmluva o poskytovaní služieb","Nájom, montáž a demontáž stage stanu, pódia a záhradného nábytku","45111300-1 Demontážne práce;45255400-3 Montážne práce;60000000-8 Dopravné služby (bez prepravy odpadu);79990000-0 Rôzne obchodné služby;92000000-1 Rekreačné, kultúrne a športové služby;98300000-6 Rôzne služby","Služba","27. Ostatné služby","Slovenská republika","Žilinský","Liptovský Mikuláš","Východná","Východná","29.6.2016 12:00:00","4.7.2016 12:00:00","","Rozsah v zmysle techn. špecifikácie","1,0000","14000,000","0,000","14000,000","0,000","3.6.2016 12:03:02",
"Z201613424","Z201613424_Z","Domov sociálnych služieb a špecializované zariadenie Liptovský Hrádok","00647764","Slovenská republika","Liptovský Hrádok","03301","Pod Lipami  105/16","LarUm, s.r.o.","50027123","Slovenská republika","Bratislava","82108","Košická 52/A","Kúpna zmluva","profesionálny korytový žehlič","42932000-8 Mangle;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Hrádok","Pod Lipami 105/16","","","30.6.2016 11:24:00","ks","1,0000","","","4550,000","450,000","8.6.2016 11:57:58",
"Z201613425","Z201613425_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","Ing. Rudolf Mudrík - OFFER","32248466","Slovenská republika","Turzovka","02354","Stred 457","Kúpna zmluva","Školské stoličky výškovo nastaviteľné - typ SAXANA WOOD alebo dizajnovo zhodný ekvivalent","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","20. Podporné a pomocné dopravné služby","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","kusov","10,0000","235,000","20,000","282,000","117,600","6.6.2016 14:38:00",
"Z201613426","Z201613426_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","ARMATUREX spol. s r.o.","17325161","Slovenská republika","Bratislava","81107","Námestie Martina Benku 4","Kúpna zmluva","Vodovodné batérie a príslušenstvo","39370000-6 Vodoinštalácie;44410000-7 Predmety do kúpeľní a kuchýň;44411000-4 Sanitárne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Vysokoškolské mesto Ľ. Štúra - Mlyny UK, Staré Grunty 36, 841 04 Bratislava","14.6.2016 9:00:00","14.10.2016 14:00:00","","Kompletný predmet zákazky","1,0000","10050,000","20,000","12060,000","3649,000","2.6.2016 12:34:00",
"Z201613427","Z201613427_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","FOCUS COMPUTER s.r.o. ","36188778","Slovenská republika","Košice","04001","Dominikánske námestie č. 35","Kúpna zmluva","Počítačový procesor","30213400-9 Základné jednotky (CPU) pre osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Fakulta matematiky, fyziky a informatiky UK, Mlynská dolina F2, 842 48 Bratislava","14.6.2016 9:00:00","17.6.2016 14:00:00","","Kompletný predmet zákazky","1,0000","261,000","20,000","313,200","49,000","2.6.2016 12:42:00",
"Z201613429","Z201613429_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika","Brzotín, časť Bak","04951","Krátka 574","Kúpna zmluva","Nádoba na separovaný zber","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43 ,  040 01 Košice ","15.6.2016 11:36:00","17.6.2016 11:36:00","","ks","13,0000","208,000","20,000","249,600","162,000","3.6.2016 12:20:00",
"Z201613430","Z201613430_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Kúpna zmluva","Dezinfekčné prostriedky","24455000-8 Dezinfekčné prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Vyšné Hágy","","","","15.6.2016 11:39:00","tovar","1,0000","588,800","20,000","706,560","126,200","2.6.2016 12:43:00",
"Z201613431","Z201613431_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","DIPOS s.r.o.","31560156","Slovenská republika","Banská Bystrica","97401","Horná 54","Kúpna zmluva","Nábytková zostava INLANDIA 4 alebo dizajnovo zhodný ekvivalent","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","zostavy","4,0000","1266,000","20,000","1519,200","358,800","7.6.2016 10:38:02",
"Z201613432","Z201613432_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Antitusiká  - účinná látka /guajfenesinum/","33670000-7 Liečivá pre dýchací systém","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Poprad","","23.6.2016 11:46:00","22.6.2018 11:46:00","","ampulka","36000,0000","23615,990","10,000","25977,590","3384,010","13.6.2016 12:27:59",
"Z201613433","Z201613433_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Liečivá pri poruchách acidity","33611000-6 Liečivá pre poruchy súvisiace s kyselinou","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Poprad","","23.6.2016 11:51:00","22.6.2018 11:51:00","","ampulka","12000,0000","14255,900","10,000","15681,490","9744,100","13.6.2016 13:03:59",
"Z201613434","Z201613434_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","Ing. Rudolf Mudrík - OFFER","32248466","Slovenská republika","Turzovka","02354","Stred 457","Kúpna zmluva","Vysoká dvojdverová skriňa z laminovanej dosky","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","kusov","8,0000","545,830","20,000","655,000","144,200","7.6.2016 14:37:59",
"Z201613435","Z201613435_Z","Centrum účelových zariadení","42137004","Slovenská republika","Piešťany","92101","Rekreačná 13","Ing. Miroslav Vančo MIVASOFT","30346461","Slovenská republika","Šaľa","92701","M.R.Štefánika 67/14","Kúpna zmluva","Elektrické spotrebiče a gastrotechnológia do stravovacích, reštauračných a hotelových zariadení ","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39312000-2 Zariadenia na prípravu jedál;42214100-0 Varné pece;42513200-7 Chladiace zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Drotárska cesta 46 - kontaktná adresa","15.6.2016 9:00:00","24.6.2016 13:00:00","","ks","1,0000","12259,000","20,000","14710,800","0,990","2.6.2016 12:38:02",
"Z201613436","Z201613436_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Kardiaká  účinná látka /noradrenalin tartras/","33622000-6 Liečivá pre srdcovocievny systém","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Poprad","","23.6.2016 11:57:00","22.6.2018 11:57:00","","ampulka","45000,0000","36809,000","10,000","40489,900","4191,000","13.6.2016 12:39:59",
"Z201613439","Z201613439_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","FALCO SLOVAKIA s.r.o.","31396488","Slovenská republika","Bratislava","85101","Kopčianska 8-10","Kúpna zmluva","Konferenčná stolička ISO Black alebo zhodný ekvivalent","39112000-0 Stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","kusov","42,0000","502,000","20,000","602,400","401,520","8.6.2016 10:37:58",
"Z201613440","Z201613440_Z","Obec Papradno","00317594","Slovenská republika","Papradno","01813","Papradno 315","SERVIS LINE, s.r.o. ","36545074","Slovenská republika","Nové Zámky","94067","Vinohrady 1","Kúpna zmluva","Chladiace zariadenie pre dom smútku CHZDS 87/2- celonerezové prevedenie  (pre 2 zosnulých)","42513200-7 Chladiace zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Považská Bystrica","Papradno","Papradno 315","14.6.2016 11:56:00","17.6.2016 11:57:00","","ks","1,0000","3399,000","20,000","4078,800","1,200","3.6.2016 12:34:00",
"Z201613441","Z201613441_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","I n t e r l i n k, s.r.o. ","31574874","Slovenská republika","Martin","03601","Gogoľova 3","Kúpna zmluva","Oranžová LED svetelná rampa","31518000-0 Signalizačné svetlá;31527260-6 Osvetľovacie/majákové systémy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Neresnícka 8","13.6.2016 13:00:00","27.6.2016 13:00:00","","ks","4,0000","1700,000","20,000","2040,000","299,360","2.6.2016 13:38:00",
"Z201613442","Z201613442_Z","Obec Bešeňov","00308790","Slovenská republika","Bešeňov","94141","33","TURAY PLUS, s.r.o.","35875101","Slovenská republika","Častá","90089","Ružová 531/4","Kúpna zmluva","stavebné materiály","44113100-6 Dlažobné materiály;44114200-4 Betónové výrobky;44912400-0 Obrubníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nové Zámky","Bešeňov","Bešeňov 33","14.6.2016 12:08:00","15.8.2016 12:09:00","","súbor","1,0000","2826,670","20,000","3392,000","1300,000","3.6.2016 12:44:00",
"Z201613443","Z201613443_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","Trojdielna keramická tabuľa s kombinovaným povrchom typu Triptych Štandard 400x120","30195000-2 Tabule;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","15.8.2016 10:00:00","19.8.2016 10:00:00","","kus","1,0000","400,000","20,000","480,000","0,000","8.6.2016 14:37:59",
"Z201613444","Z201613444_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","GLOBAMERICA, s.r.o","31398081","Slovenská republika","Bratislava","82108","Žellova 2","Kúpna zmluva","Letenka spiatočná Budapešť - Vilnius","60400000-2 Letecké dopravné služby","Služba","3. Služby osobnej a nákladnej leteckej dopravy okrem prepravy poštových zásielok ","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T.G. Masaryka 24","13.6.2016 14:00:00","14.6.2016 14:00:00","","ks","1,0000","254,000","0,000","254,000","0,000","2.6.2016 13:03:02",
"Z201613445","Z201613445_Z","Všeobecná nemocnica s poliklinikou, n.o.","31908977","Slovenská republika","Veľký Krtíš","99001","Nemocničná 1","HerbVitea, s. r. o.","48171191","Slovenská republika","Bojnice","97201","Bernolákova 518/26","Kúpna zmluva","Defibrilátor s externým kardiostimulátorom","33182100-0 Defribrilátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Veľký Krtíš","Veľký Krtíš","Nemocničná 1","15.6.2016 12:20:00","27.6.2016 12:20:00","","ks","1,0000","11550,000","20,000","13860,000","100,000","6.6.2016 12:57:59",
"Z201613446","Z201613446_Z","Ústav polymérov Slovenskej akadémie vied","00586927","Slovenská republika","Bratislava - Karlova Ves","84541","Dúbravská cesta 9","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","Základné a rôzne  organické chemikálie a rozpúšťadlá s dodaním do sídla objednávateľa","24300000-7 Základné anorganické a organické chemikálie;24320000-3 Základné organické chemikálie;44832000-1 Rozpúšťadlá","Tovar;Služba","27. Ostatné služby","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","15.6.2016 12:26:00","16.6.2016 12:26:00","","ks","1,0000","295,000","20,000","354,000","0,000","3.6.2016 13:04:00",
"Z201613447","Z201613447_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","INTRAVENA s.r.o.","31717802","Slovenská republika","Prešov","08001","Levočská 9","Kúpna zmluva","Anestetiká - /levobupivacain/","33661100-2 Anestetiká","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Poprad","Poprad","","23.6.2016 12:29:00","22.6.2018 12:29:00","","ampulka","8000,0000","20230,000","10,000","22253,000","4570,000","13.6.2016 14:13:59",
"Z201613448","Z201613448_Z","Obec Slivník","00331911","Slovenská republika","Kuzmice","07612","Hlavná 9","JRK Waste Management s. r. o.","45423237","Slovenská republika","Bratislava","811 09","Grosslingova 17","Zmluva o poskytovaní služieb","Informačno-propagačná kampaň ""Zhodnocovanie BRKO""","22900000-9 Rôzne tlačoviny;77120000-7 Kompostovanie","Služba","24. Vzdelávanie a profesionálne vzdelávanie ","Slovenská republika","Košický","Trebišov","Slivník","","","","15.8.2016 0:00:00","zákazka","1,0000","799,990","20,000","959,990","0,010","3.6.2016 10:03:05",
"Z201613449","Z201613449_Z","Ústav polymérov Slovenskej akadémie vied","00586927","Slovenská republika","Bratislava - Karlova Ves","84541","Dúbravská cesta 9","V-bit, spol.s.r.o.","17640679","Slovenská republika","Nitra","94901","Hodálova 3","Kúpna zmluva","15""notebook s dokovacou stanicou a zárukou pre firemné prostredie","30213100-6 Prenosné počítače;30230000-0 Zariadenia súvisiace s počítačmi;30236000-2 Rôzne počítačové vybavenie;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","15.6.2016 12:31:00","21.6.2016 12:31:00","","ks","1,0000","1081,000","20,000","1297,200","168,790","3.6.2016 13:10:00",
"Z201613451","Z201613451_Z","Základná škola s materskou školou Gbely","36080799","Slovenská republika","Gbely","90845","Pionierska 697","ŠKOLEX, spol. s r.o.","31396763","Slovenská republika","Bratislava","82109","Horárska 12","Kúpna zmluva","Školský nábytok výškovo nastaviteľný - set - lavica dvojmiestna, stolička, katedra pevná, stolička pre učiteľa pevná)","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Skalica","Gbely","Pionierska 697","27.6.2016 12:44:00","30.6.2016 12:45:00","","ks","44,0000","1050,000","20,000","1260,000","39,600","7.6.2016 13:23:59",
"Z201613452","Z201613452_Z","Domov sociálnych služieb","00647560","Slovenská republika","Čeláre Kírť","99122","Čeláre Kírť 189","WAY-COPY SK, s.r.o.","47505371","Slovenská republika","Vysoká nad Kysucou","02355","Nižný Kelčov 885","Kúpna zmluva","Nákup originálnych tonerov do tlačiarní a multifunkčných zariadení","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;30192112-9 Zdroje atramentu pre tlačiarske stroje;30192113-6 Atramentové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Veľký Krtíš","Bušince","Čeláre-Kírť 189","15.6.2016 8:00:00","17.6.2016 14:00:00","","ks","21,0000","460,000","20,000","552,000","148,000","3.6.2016 10:00:00",
"Z201613453","Z201613453_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","Jarmila Svítková-BIBIONE","35400307","Slovenská republika","Trnava","91701","Tehelná 14","Kúpna zmluva","Kancelársky nábytok				","39113100-8 Kreslá;39130000-2 Kancelársky nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","14.6.2016 8:00:00","13.7.2016 14:00:00","","celý rozsah technickej špecifikácie","1,0000","215,000","20,000","258,000","225,000","2.6.2016 13:44:00",
"Z201613454","Z201613454_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Aspena, s.r.o.","35845040","Slovenská republika","Bratislava","83104","Trnavská cesta 5","Zmluva o poskytovaní služieb","Konzekutívne tlmočenie z nemeckého jazyka do slovenského jazyka a naopak","79540000-1 Tlmočnícke služby","Služba","27. Ostatné služby","Slovenská republika","","","","","27.6.2016 8:00:00","30.6.2016 20:00:00","","súhrn definovaných požiadaviek","1,0000","945,000","20,000","1134,000","264,000","7.6.2016 11:03:03",
